row_id,Action,ID,QuestName,Location,Coords,XP,Level,Text,WowHead,ItemID,ItemName,ItemAmount,coords_split,X,Y,NpcName,NpcId,Class,formatted_text
20,TurnIn,85,Lost Necklace,Elwynn Forest,,,,,https://classic.wowhead.com/quest=85,,,,,,,"","",,turnin Lost Necklace##85
21,Accept,86,Pie for Billy,Elwynn Forest,,,,,https://classic.wowhead.com/quest=86,,,,,,,"","",,accept Pie for Billy##86
22,TurnIn,86,Pie for Billy,Elwynn Forest,,,,,https://classic.wowhead.com/quest=86,,,,,,,"","",,turnin Pie for Billy##86
23,Accept,84,Back to Billy,Elwynn Forest,,,,,https://classic.wowhead.com/quest=84,,,,,,,"","",,accept Back to Billy##84
24,TurnIn,84,Back to Billy,Elwynn Forest,,,,,https://classic.wowhead.com/quest=84,,,,,,,"","",,turnin Back to Billy##84
25,Accept,87,Goldtooth,Elwynn Forest,,,,,https://classic.wowhead.com/quest=87,,,,,,,"","",,accept Goldtooth##87
26,Text,62,The Fargodeep Mine,Elwynn Forest,,,,Do [QC62- ][QC47- ][QC60- ][QC87],https://classic.wowhead.com/quest=62,,,,,,,"","",,Do [QC62- ][QC47- ][QC60- ][QC87]
27,Text,,,,,,,Die and rezz at Ghosthealer,https://classic.wowhead.com/quest=,,,,,,,"","",,Die and rezz at Ghosthealer
28,Text,,,,,,,Turn on your Aura.,https://classic.wowhead.com/quest=,,,,,,,"","",Paladin,"Turn on your Aura.
|only if Paladin"
29,TurnIn,62,The Fargodeep Mine,Elwynn Forest,,,,,https://classic.wowhead.com/quest=62,,,,,,,"","",,turnin The Fargodeep Mine##62
30,Accept,76,The Jasperlode Mine,Elwynn Forest,,,,,https://classic.wowhead.com/quest=76,,,,,,,"","",,accept The Jasperlode Mine##76
31,Run,,,Elwynn Forest,"41.5,65.8",,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""41.5""
	""65.8""
]",41.5,65.8,"","","Warrior,Paladin","Run to 41.5,65.8 |goto Elwynn Forest 41.5,65.8
|only if Warrior,Paladin"
32,Buy,,,Elwynn Forest,,,,[A Warrior]Buy a Gladius from Corina Steele,https://classic.wowhead.com/quest=,2488,Gladius,1,,,,"","",Warrior,
33,Buy,,,Elwynn Forest,,,,[A Paladin] Buy a Wooden Mallet from Corina Steele,https://classic.wowhead.com/quest=,2493,Wooden Mallet,1,,,,"","",Paladin,
34,Learn,,,,,,6,,https://classic.wowhead.com/quest=,,,,,,,"","","Warrior,Paladin","Get your level 6 spells at your trainer
|only if Warrior,Paladin"
35,TurnIn,47,Gold Dust Exchange,Elwynn Forest,,,,,https://classic.wowhead.com/quest=47,,,,,,,"","",,turnin Gold Dust Exchange##47
36,Accept,40,A Fishy Peril,Elwynn Forest,,,,,https://classic.wowhead.com/quest=40,,,,,,,"","",,accept A Fishy Peril##40
37,TurnIn,40,A Fishy Peril,Elwynn Forest,,,,,https://classic.wowhead.com/quest=40,,,,,,,"","",,turnin A Fishy Peril##40
38,Accept,35,Further Concerns,Elwynn Forest,,,,,https://classic.wowhead.com/quest=35,,,,,,,"","",,accept Further Concerns##35
39,TurnIn,107,Note to William,Elwynn Forest,,,,,https://classic.wowhead.com/quest=107,,,,,,,"","",,turnin Note to William##107
40,Accept,112,Collecting Kelp,Elwynn Forest,,,,,https://classic.wowhead.com/quest=112,,,,,,,"","",,accept Collecting Kelp##112
41,TurnIn,60,Kobold Candles,Elwynn Forest,,,,,https://classic.wowhead.com/quest=60,,,,,,,"","",,turnin Kobold Candles##60
42,Accept,61,Shipment to Stormwind,Elwynn Forest,,,,,https://classic.wowhead.com/quest=61,,,,,,,"","",,accept Shipment to Stormwind##61
43,Learn,,,,,,6,,https://classic.wowhead.com/quest=,,,,,,,"","","Warlock,Mage,Priest,Rogue","Get your level 6 spells at your trainer
|only if Warlock,Mage,Priest,Rogue"
44,Text,,,Elwynn Forest,,,,"[A Paladin,Mage,Warlock] Buy 20 Milk and as many 6 Slot Bags as you can.",https://classic.wowhead.com/quest=,,,,,,,"","","Paladin,Mage,Warlock","[A Paladin,Mage,Warlock] Buy 20 Milk and as many 6 Slot Bags as you can.
|only if Paladin,Mage,Warlock"
45,Text,,,Elwynn Forest,,,,"[A Warrior,Rogue] Buy 20 Food(lvl5) and as many 6 Slot Bags as you can.",https://classic.wowhead.com/quest=,,,,,,,"","","Warrior,Rogue","[A Warrior,Rogue] Buy 20 Food(lvl5) and as many 6 Slot Bags as you can.
|only if Warrior,Rogue"
46,Do,112,Collecting Kelp,Elwynn Forest,,,,,https://classic.wowhead.com/quest=112,,,,,,,"","",,Do: Collecting Kelp |q 112
47,Do,76,The Jasperlode Mine,Elwynn Forest,,,,,https://classic.wowhead.com/quest=76,,,,,,,"","",,Do: The Jasperlode Mine |q 76
48,Text,,,Elwynn Forest,"64.5,56.6",,,"Die on the Campfire nearby[G64.5,56.6Elwynn Forest] and rezz at Ghosthealer.",https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""64.5""
	""56.6""
]",64.5,56.6,"","",,"Die on the Campfire nearby[G64.5,56.6Elwynn Forest] and rezz at Ghosthealer."
49,Text,,,,,,,Turn on your Aura.,https://classic.wowhead.com/quest=,,,,,,,"","",Paladin,"Turn on your Aura.
|only if Paladin"
50,Text,,,,,,,"Repair your gear and sell grey items at Rallic Finn [G83.3, 66.1Elwynn Forest]",https://classic.wowhead.com/quest=,,,,,,,"","",,"Repair your gear and sell grey items at Rallic Finn [G83.3, 66.1Elwynn Forest]"
51,Accept,5545,A Bundle of Trouble,Elwynn Forest,,,,,https://classic.wowhead.com/quest=5545,,,,,,,"","",,accept A Bundle of Trouble##5545
52,TurnIn,35,Further Concerns,Elwynn Forest,,,,,https://classic.wowhead.com/quest=35,,,,,,,"","",,turnin Further Concerns##35
53,Accept,37,Find the Lost Guards,Elwynn Forest,,,,,https://classic.wowhead.com/quest=37,,,,,,,"","",,accept Find the Lost Guards##37
54,Accept,52,Protect the Frontier,Elwynn Forest,,,,,https://classic.wowhead.com/quest=52,,,,,,,"","",,accept Protect the Frontier##52
55,TurnIn,37,Find the Lost Guards,Elwynn Forest,,,,,https://classic.wowhead.com/quest=37,,,,,,,"","",,turnin Find the Lost Guards##37
56,Accept,45,Discover Rolf's Fate,Elwynn Forest,,,,,https://classic.wowhead.com/quest=45,,,,,,,"","",,accept Discover Rolf's Fate##45
57,Text,5545,A Bundle of Trouble,Elwynn Forest,,,,Do [QC5545- ][QC52],https://classic.wowhead.com/quest=5545,,,,,,,"","",,Do [QC5545- ][QC52]
58,TurnIn,45,Discover Rolf's Fate,Elwynn Forest,,,,,https://classic.wowhead.com/quest=45,,,,,,,"","",,turnin Discover Rolf's Fate##45
59,Accept,71,Report to Thomas,Elwynn Forest,,,,,https://classic.wowhead.com/quest=71,,,,,,,"","",,accept Report to Thomas##71
60,TurnIn,5545,A Bundle of Trouble,Elwynn Forest,,,,,https://classic.wowhead.com/quest=5545,,,,,,,"","",,turnin A Bundle of Trouble##5545
61,TurnIn,52,Protect the Frontier,Elwynn Forest,,,,,https://classic.wowhead.com/quest=52,,,,,,,"","",,turnin Protect the Frontier##52
62,TurnIn,71,Report to Thomas,Elwynn Forest,,,,,https://classic.wowhead.com/quest=71,,,,,,,"","",,turnin Report to Thomas##71
63,Accept,39,Deliver Thomas' Report,Elwynn Forest,,,,,https://classic.wowhead.com/quest=39,,,,,,,"","",,accept Deliver Thomas' Report##39
64,DoOptional,88,Princess Must Die!,Elwynn Forest,,,,,https://classic.wowhead.com/quest=88,,,,,,,"","",,Do (Optional): Princess Must Die!
65,Text,,,,,,,"This can be done solo by most classes by so called ""Fence hopping"". You Attack/Frostbolt/Shadowbolt, you jump the fence and repeat. Its pretty hard and you can learn it by killing defias/bears/boars first. Doing it vs Princes and her 2 escorts is even harder,MOST PEOPLE wont be able to do this!!! Otherwise: skip it as mentioned.",https://classic.wowhead.com/quest=,,,,,,,"","",,"This can be done solo by most classes by so called ""Fence hopping"". You Attack/Frostbolt/Shadowbolt, you jump the fence and repeat. Its pretty hard and you can learn it by killing defias/bears/boars first. Doing it vs Princes and her 2 escorts is even harder,MOST PEOPLE wont be able to do this!!! Otherwise: skip it as mentioned."
66,Text,,,Elwynn Forest,"84.4, 76.5",,,"Run to [G84.4, 76.5Elwynn Forest] for Ridgepoint Tower exploring experience.",https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""84.4""
	"" 76.5""
]",84.4, 76.5,"","",,"Run to [G84.4, 76.5Elwynn Forest] for Ridgepoint Tower exploring experience."
67,Text,,,Redridge Mountains,,,,"Run to [G9.8, 75.6Redridge Mountains] and die to the spiders and rezz up in Redridge.",https://classic.wowhead.com/quest=,,,,,,,"","",,"Run to [G9.8, 75.6Redridge Mountains] and die to the spiders and rezz up in Redridge."
68,Text,,,,,,,Turn on your Aura.,https://classic.wowhead.com/quest=,,,,,,,"","",Paladin,"Turn on your Aura.
|only if Paladin"
69,Text,,,Redridge Mountains,"25.1,57.0",,,"Run to [G25.1,57.0Redridge Mountains] for Lake Everstill exploring experience.",https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""25.1""
	""57.0""
]",25.1,57.0,"","",,"Run to [G25.1,57.0Redridge Mountains] for Lake Everstill exploring experience."
70,Flightpath,,,Redridge Mountains,"30.6, 59.4",,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""30.6""
	"" 59.4""
]",30.6, 59.4,"","",,"fpath Redridge Mountains |goto Redridge Mountains 30.6, 59.4"
71,UseHearthstone,,,Elwynn Forest,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,use Hearthstone##6948
72,Learn,,,,,,8,"[A Mage,Warlock,Priest,Rogue] [T] Get your Level 8 skills at your trainer.",https://classic.wowhead.com/quest=,,,,,,,"","","Mage,Warlock,Priest,Rogue","Get your level 8 spells at your trainer
|only if Mage,Warlock,Priest,Rogue"
73,TurnIn,112,Collecting Kelp,Elwynn Forest,,,,,https://classic.wowhead.com/quest=112,,,,,,,"","",,turnin Collecting Kelp##112
74,Accept,114,The Escape,Elwynn Forest,,,,,https://classic.wowhead.com/quest=114,,,,,,,"","",,accept The Escape##114
75,TurnIn,76,The Jasperlode Mine,Elwynn Forest,,,,,https://classic.wowhead.com/quest=76,,,,,,,"","",,turnin The Jasperlode Mine##76
76,TurnIn,39,Deliver Thomas' Report,Elwynn Forest,,,,,https://classic.wowhead.com/quest=39,,,,,,,"","",,turnin Deliver Thomas' Report##39
77,Text,,,,,,,"The next quest ""Elmore's Task"" is shown in Redridge Mountains. Just enter the Blacksmith in Goldshire. It's there instead.",https://classic.wowhead.com/quest=,,,,,,,"","",,"The next quest ""Elmore's Task"" is shown in Redridge Mountains. Just enter the Blacksmith in Goldshire. It's there instead."
78,Accept,1097,Elmore's Task,Elwynn Forest,,,,,https://classic.wowhead.com/quest=1097,,,,,,,"","",,accept Elmore's Task##1097
79,Learn,,,,,,8,"[A Paladin,Warrior] [T] Get your Level 8 skills at your trainer.",https://classic.wowhead.com/quest=,,,,,,,"","","Paladin,Warrior","Get your level 8 spells at your trainer
|only if Paladin,Warrior"
80,TurnIn,114,The Escape,Elwynn Forest,,,,,https://classic.wowhead.com/quest=114,,,,,,,"","",,turnin The Escape##114
81,TurnIn,88,Princess Must Die!,Elwynn Forest,,,,,https://classic.wowhead.com/quest=88,,,,,,,"","",,turnin Princess Must Die!##88
82,TurnIn,87,Goldtooth,Elwynn Forest,,,,,https://classic.wowhead.com/quest=87,,,,,,,"","",,turnin Goldtooth##87
83,TurnIn,61,Shipment to Stormwind,Stormwind City,,,,,https://classic.wowhead.com/quest=61,,,,,,,"","",,turnin Shipment to Stormwind##61
84,TurnIn,1097,Elmore's Task,Stormwind City,,,,,https://classic.wowhead.com/quest=1097,,,,,,,"","",,turnin Elmore's Task##1097
85,Accept,353,Stormpike's Delivery,Stormwind City,,,,,https://classic.wowhead.com/quest=353,,,,,,,"","",,accept Stormpike's Delivery##353
86,Text,,,Stormwind City,,,,Take the Tram to Ironforge,https://classic.wowhead.com/quest=,,,,,,,"","",,Take the Tram to Ironforge
87,Flightpath,,,Ironforge,"55.5,47.8",,,,,,,,"shape: (2,)
Series: '' [str]
[
	""55.5""
	""47.8""
]",55.5,47.8,"","",,"fpath Ironforge |goto Ironforge 55.5,47.8"
88,Hearthstone,,,Ironforge,"18.2, 51.4",,,,,,,,"shape: (2,)
Series: '' [str]
[
	""18.2""
	"" 51.4""
]",18.2, 51.4,"","",,home Ironforge
89,,,,,,,,,,,,,,,,"","",,""
