row_id,Action,ID,QuestName,Location,Coords,XP,Level,Class,Text,WowHead,ItemID,ItemName,ItemAmount,coords_split,X,Y,NpcName,NpcId,formatted_text
21,Do,1373,Ongeku,Swamp of Sorrows,,,,,,https://classic.wowhead.com/quest=1373,,,,,,,"","",Do: Ongeku
22,Do,1421,The Lost Caravan,Swamp of Sorrows,,,,,,https://classic.wowhead.com/quest=1421,,,,,,,"","",Do: The Lost Caravan
23,Accept,1393,Galen's Escape,Swamp of Sorrows,,,,,,https://classic.wowhead.com/quest=1393,,,,,,,"","",accept Galen's Escape##1393
24,Do,1393,Galen's Escape,Swamp of Sorrows,,,,,,https://classic.wowhead.com/quest=1393,,,,,,,"","",Do: Galen's Escape
25,TurnIn,1393,Galen's Escape,Swamp of Sorrows,,,,,,https://classic.wowhead.com/quest=1393,,,,,,,"","",turnin Galen's Escape##1393
26,TurnIn,1389,Draenethyst Crystals,Swamp of Sorrows,,,,,,https://classic.wowhead.com/quest=1389,,,,,,,"","",turnin Draenethyst Crystals##1389
27,TurnIn,1421,The Lost Caravan,Swamp of Sorrows,,,,,,https://classic.wowhead.com/quest=1421,,,,,,,"","",turnin The Lost Caravan##1421
28,Accept,1398,Driftwood,Swamp of Sorrows,,,,,,https://classic.wowhead.com/quest=1398,,,,,,,"","",accept Driftwood##1398
29,Run,,,Swamp of Sorrows,"56.2,76.6",,,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""56.2""
	""76.6""
]",56.2,76.6,"","","Run to 56.2,76.6 |goto Swamp of Sorrows 56.2,76.6"
30,Do,1398,Driftwood,Swamp of Sorrows,,,,,,https://classic.wowhead.com/quest=1398,,,,,,,"","",Do: Driftwood
31,Text,,,Swamp of Sorrows,,,,,"After done with the wood, farm 3-4 bars on the murlocs",https://classic.wowhead.com/quest=,,,,,,,"","","After done with the wood, farm 3-4 bars on the murlocs"
32,TurnIn,1398,Driftwood,Swamp of Sorrows,,,,,,https://classic.wowhead.com/quest=1398,,,,,,,"","",turnin Driftwood##1398
33,Accept,1425,Deliver the Shipment,Swamp of Sorrows,,,,,,https://classic.wowhead.com/quest=1425,,,,,,,"","",accept Deliver the Shipment##1425
34,TurnIn,1425,Deliver the Shipment,Swamp of Sorrows,,,,,,https://classic.wowhead.com/quest=1425,,,,,,,"","",turnin Deliver the Shipment##1425
35,Fly,,,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",fpath Stranglethorn Vale
36,Hearthstone,,,Stranglethorn Vale,"27,77.2",,,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""27""
	""77.2""
]",27,77.2,"","",home Stranglethorn Vale
37,TurnIn,1116,Dream Dust in the Swamp,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=1116,,,,,,,"","",turnin Dream Dust in the Swamp##1116
38,Accept,1117,Rumors for Kravel,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=1117,,,,,,,"","",accept Rumors for Kravel##1117
39,Text,,,Stranglethorn Vale,,,,,Take the Boat to Ratchet,https://classic.wowhead.com/quest=,,,,,,,"","",Take the Boat to Ratchet
40,Fly,,,Desolace,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",fpath Desolace
41,Accept,261,Down the Scarlet Path,Desolace,,,,,,https://classic.wowhead.com/quest=261,,,,,,,"","",accept Down the Scarlet Path##261
42,Accept,6134,Ghost-o-plasm Round Up,Desolace,,,,,,https://classic.wowhead.com/quest=6134,,,,,,,"","",accept Ghost-o-plasm Round Up##6134
43,TurnIn,1373,Ongeku,Desolace,,,,,,https://classic.wowhead.com/quest=1373,,,,,,,"","",turnin Ongeku##1373
44,Accept,1374,Khan Jehn,Desolace,,,,,,https://classic.wowhead.com/quest=1374,,,,,,,"","",accept Khan Jehn##1374
45,Do,261,Down the Scarlet Path,Desolace,,,,,,https://classic.wowhead.com/quest=261,,,,,,,"","",Do: Down the Scarlet Path
46,Do,6134,Ghost-o-plasm Round Up,Desolace,,,,,,https://classic.wowhead.com/quest=6134,,,,,,,"","",Do: Ghost-o-plasm Round Up
47,Text,,,Desolace,,,,,Grind on the skeletons untill youre [XP42],https://classic.wowhead.com/quest=,,,,,,,"","",Grind on the skeletons untill youre [XP42]
48,Do,1374,Khan Jehn,Desolace,,,,,,https://classic.wowhead.com/quest=1374,,,,,,,"","",Do: Khan Jehn
49,TurnIn,1374,Khan Jehn,Desolace,,,,,,https://classic.wowhead.com/quest=1374,,,,,,,"","",turnin Khan Jehn##1374
50,Accept,1380,Khan Hratha,Desolace,,,,,,https://classic.wowhead.com/quest=1380,,,,,,,"","",accept Khan Hratha##1380
51,Do,1380,Khan Hratha,Desolace,,,,,,https://classic.wowhead.com/quest=1380,,,,,,,"","",Do: Khan Hratha
52,TurnIn,1380,Khan Hratha,Desolace,,,,,,https://classic.wowhead.com/quest=1380,,,,,,,"","",turnin Khan Hratha##1380
53,TurnIn,6134,Ghost-o-plasm Round Up,Desolace,,,,,,https://classic.wowhead.com/quest=6134,,,,,,,"","",turnin Ghost-o-plasm Round Up##6134
54,TurnIn,261,Down the Scarlet Path,Desolace,,,,,,https://classic.wowhead.com/quest=261,,,,,,,"","",turnin Down the Scarlet Path##261
55,UseHearthstone,,,Desolace,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",use Hearthstone##6948
