row_id,Action,ID,QuestName,Location,Coords,XP,Level,Class,Text,WowHead,ItemID,ItemName,ItemAmount,coords_split,X,Y,NpcName,NpcId,formatted_text
22,Accept,190,Panther Mastery,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=190,,,,,,,"","",accept Panther Mastery##190
23,Do,185,Tiger Mastery,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=185,,,,,,,"","",Do: Tiger Mastery |q 185
24,Turnin,185,Tiger Mastery,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=185,,,,,,,"","",""
25,Accept,186,Tiger Mastery,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=186,,,,,,,"","",accept Tiger Mastery##186
26,Do,190,Panther Mastery,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=190,,,,,,,"","",Do: Panther Mastery |q 190
27,Do,186,Tiger Mastery,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=186,,,,,,,"","",Do: Tiger Mastery |q 186
28,Do,203,The Second Rebellion,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=203,,,,,,,"","",Do: The Second Rebellion |q 203
29,Turnin,186,Tiger Mastery,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=186,,,,,,,"","",""
30,Accept,187,Tiger Mastery,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=187,,,,,,,"","",accept Tiger Mastery##187
31,Turnin,190,Panther Mastery,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=190,,,,,,,"","",""
32,Accept,191,Panther Mastery,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=191,,,,,,,"","",accept Panther Mastery##191
33,Do,191,Panther Mastery,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=191,,,,,,,"","",Do: Panther Mastery |q 191
34,Text,,,Hillsbrad Foothills,,,,,Grind on the Tigers/Panthers till [XP31+47600],https://classic.wowhead.com/quest=,,,,,,,"","",Grind on the Tigers/Panthers till [XP31+47600]
35,Turnin,203,The Second Rebellion,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=203,,,,,,,"","",""
36,Accept,210,Krazek's Cookery,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=210,,,,,,,"","",accept Krazek's Cookery##210
37,Run,,,Stranglethorn Vale,"34.78, 51.33",,,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""34.78""
	"" 51.33""
]",34.78, 51.33,"","","Run to 34.78, 51.33 |goto Stranglethorn Vale 34.78, 51.33"
38,Text,,,,,,,,Die and rezz at Ghosthealer.,https://classic.wowhead.com/quest=,,,,,,,"","",Die and rezz at Ghosthealer.
39,Accept,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",
40,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
41,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
42,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
43,Turnin,210,Krazek's Cookery,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=210,,,,,,,"","",""
44,Accept,616,The Haunted Isle,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=616,,,,,,,"","",accept The Haunted Isle##616
45,Turnin,616,The Haunted Isle,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=616,,,,,,,"","",""
46,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
47,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
48,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
49,Flightpath,,,Stranglethorn Vale,"27.4,77.6",,,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""27.4""
	""77.6""
]",27.4,77.6,"","","fpath Stranglethorn Vale |goto Stranglethorn Vale 27.4,77.6"
50,Text,,,Stranglethorn Vale,,,,,Take the Boat to Ratchet,https://classic.wowhead.com/quest=,,,,,,,"","",Take the Boat to Ratchet
51,Turnin,1039,The Barrens Port,The Barrens,,,,,,https://classic.wowhead.com/quest=1039,,,,,,,"","",""
52,Flightpath,,,The Barrens,"63.0, 37.2",,,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""63.0""
	"" 37.2""
]",63.0, 37.2,"","","fpath The Barrens |goto The Barrens 63.0, 37.2"
53,Run,,,Thousand Needles,"31.8,23.5",,,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""31.8""
	""23.5""
]",31.8,23.5,"","","Run to 31.8,23.5 |goto Thousand Needles 31.8,23.5"
54,Flightpath,,,Feralas,"89.5,45.9",,,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""89.5""
	""45.9""
]",89.5,45.9,"","","fpath Feralas |goto Feralas 89.5,45.9"
55,Turnin,1179,The Brassbolts Brothers,Thousand Needles,,,,,,https://classic.wowhead.com/quest=1179,,,,,,,"","",""
56,Accept,1105,Hardened Shells,Thousand Needles,,,,,,https://classic.wowhead.com/quest=1105,,,,,,,"","",accept Hardened Shells##1105
57,Accept,1104,Salt Flat Venom,Thousand Needles,,,,,,https://classic.wowhead.com/quest=1104,,,,,,,"","",accept Salt Flat Venom##1104
58,Accept,1110,Rocket Car Parts,Thousand Needles,,,,,,https://classic.wowhead.com/quest=1110,,,,,,,"","",accept Rocket Car Parts##1110
59,Accept,1111,Wharfmaster Dizzywig,Thousand Needles,,,,,,https://classic.wowhead.com/quest=1111,,,,,,,"","",accept Wharfmaster Dizzywig##1111
60,Accept,5762,Hemet Nesingwary,Thousand Needles,,,,,,https://classic.wowhead.com/quest=5762,,,,,,,"","",accept Hemet Nesingwary##5762
61,Accept,1176,Load Lightening,Thousand Needles,,,,,,https://classic.wowhead.com/quest=1176,,,,,,,"","",accept Load Lightening##1176
62,Accept,1175,A Bump in the Road,Thousand Needles,,,,,,https://classic.wowhead.com/quest=1175,,,,,,,"","",accept A Bump in the Road##1175
63,Text,1176,"Hardened Shells, Salt Flat Venom, Load Lightening, A Bump in the Road",Thousand Needles,,,,,"Do [QC1176-][QC1105-][QC1110-][QC1104-][QC1175 Load Lightening,Hardened Shells,Rocket Car Parts,Salt Flat Venom,A bumb in the Road]",https://classic.wowhead.com/quest=1176,,,,,,,"","","Do [QC1176-][QC1105-][QC1110-][QC1104-][QC1175 Load Lightening,Hardened Shells,Rocket Car Parts,Salt Flat Venom,A bumb in the Road]"
64,Text,,,Thousand Needles,,,,,Grind till [XP33],https://classic.wowhead.com/quest=,,,,,,,"","",Grind till [XP33]
65,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
66,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
67,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
68,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
69,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
70,Turnin,336,A Noble Brew,Stormwind City,,,,,,https://classic.wowhead.com/quest=336,,,,,,,"","",""
71,TurnIn,563,Reassignment,Stormwind City,,,,,,https://classic.wowhead.com/quest=563,,,,,,,"","",turnin Reassignment##563
72,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
73,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
74,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
75,Accept,222,Worgen in the Woods,Duskwood,,,,,,https://classic.wowhead.com/quest=222,,,,,,,"","",accept Worgen in the Woods##222
76,Do,98,The Legend of Stalvan,Duskwood,,,,,,https://classic.wowhead.com/quest=98,,,,,,,"","",Do: The Legend of Stalvan |q 98
77,TurnIn,98,The Legend of Stalvan,Duskwood,,,,,,https://classic.wowhead.com/quest=98,,,,,,,"","",turnin The Legend of Stalvan##98
78,Do,1244,The Missing Diplomat,Duskwood,,,,,,https://classic.wowhead.com/quest=1244,,,,,,,"","",Do: The Missing Diplomat |q 1244
79,UseHearthstone,,,Duskwood,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",use Hearthstone##6948
80,TurnIn,222,Worgen in the Woods,Duskwood,,,,,,https://classic.wowhead.com/quest=222,,,,,,,"","",turnin Worgen in the Woods##222
81,Accept,223,Worgen in the Wood,Duskwood,,,,,,https://classic.wowhead.com/quest=223,,,,,,,"","",accept Worgen in the Wood##223
82,TurnIn,181,Look To The Stars,Duskwood,,,,,,https://classic.wowhead.com/quest=181,,,,,,,"","",turnin Look To The Stars##181
83,TurnIn,223,Worgen in the Wood,Duskwood,,,,,,https://classic.wowhead.com/quest=223,,,,,,,"","",turnin Worgen in the Wood##223
84,TurnIn,1244,The Missing Diplomat,Duskwood,,,,,,https://classic.wowhead.com/quest=1244,,,,,,,"","",turnin The Missing Diplomat##1244
85,Accept,1245,The Missing Diplomat,Duskwood,,,,,,https://classic.wowhead.com/quest=1245,,,,,,,"","",accept The Missing Diplomat##1245
86,Fly,,,Westfall,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",fpath Westfall
87,Turnin,1245,The Missing Diplomat,Stormwind City,,,,,,https://classic.wowhead.com/quest=1245,,,,,,,"","",""
88,Accept,1246,The Missing Diplomat,Stormwind City,,,,,,https://classic.wowhead.com/quest=1246,,,,,,,"","",accept The Missing Diplomat##1246
89,Turnin,1246,The Missing Diplomat,Stormwind City,,,,,,https://classic.wowhead.com/quest=1246,,,,,,,"","",""
90,Accept,1447,The Missing Diplomat,Stormwind City,,,,,,https://classic.wowhead.com/quest=1447,,,,,,,"","",accept The Missing Diplomat##1447
91,Do,1447,The Missing Diplomat,Stormwind City,,,,,,https://classic.wowhead.com/quest=1447,,,,,,,"","",Do: The Missing Diplomat |q 1447
92,Turnin,1447,The Missing Diplomat,Stormwind City,,,,,,https://classic.wowhead.com/quest=1447,,,,,,,"","",""
93,Accept,1247,The Missing Diplomat,Stormwind City,,,,,,https://classic.wowhead.com/quest=1247,,,,,,,"","",accept The Missing Diplomat##1247
94,AcceptOptional,2928,Gyrodrillmatic Excavationators,Stormwind City,,,,,,https://classic.wowhead.com/quest=2928,,,,,,,"","",
95,Turnin,1247,The Missing Diplomat,Stormwind City,,,,,,https://classic.wowhead.com/quest=1247,,,,,,,"","",""
96,Accept,1248,The Missing Diplomat,Stormwind City,,,,,,https://classic.wowhead.com/quest=1248,,,,,,,"","",accept The Missing Diplomat##1248
97,Turnin,1248,The Missing Diplomat,Wetlands,,,,,,https://classic.wowhead.com/quest=1248,,,,,,,"","",""
98,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
99,Accept,564,Costly Menace,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=564,,,,,,,"","",accept Costly Menace##564
100,Accept,505,Syndicate Assassins,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=505,,,,,,,"","",accept Syndicate Assassins##505
101,Do,689,A King's Tribute,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=689,,,,,,,"","",Do: A King's Tribute |q 689
102,Do,505,Syndicate Assassins,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=505,,,,,,,"","",Do: Syndicate Assassins |q 505
103,Do,564,Costly Menace,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=564,,,,,,,"","",Do: Costly Menace |q 564
104,Accept,510,Foreboding Plans,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=510,,,,,,,"","",accept Foreboding Plans##510
105,Accept,511,Encrypted Letter,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=511,,,,,,,"","",accept Encrypted Letter##511
106,UseHearthstone,,,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",use Hearthstone##6948
107,Turnin,510,Foreboding Plans,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=510,,,,,,,"","",""
108,Turnin,505,Syndicate Assassins,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=505,,,,,,,"","",""
109,Turnin,511,Encrypted Letter,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=511,,,,,,,"","",""
110,Accept,514,Letter to Stormpike,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=514,,,,,,,"","",accept Letter to Stormpike##514
111,Turnin,564,Costly Menace,Menethil,,,,,,https://classic.wowhead.com/quest=564,,,,,,,"","",""
112,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
113,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
114,Turnin,514,Letter to Stormpike,Ironforge,,,,,,https://classic.wowhead.com/quest=514,,,,,,,"","",""
115,Accept,525,Further Mysteries,Ironforge,,,,,,https://classic.wowhead.com/quest=525,,,,,,,"","",accept Further Mysteries##525
116,Accept,1453,Reclaimers' Business in Desolace,Ironforge,,,,,,https://classic.wowhead.com/quest=1453,,,,,,,"","",accept Reclaimers' Business in Desolace##1453
117,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
118,Do,187,Tiger Mastery,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=187,,,,,,,"","",Do: Tiger Mastery |q 187
119,Do,194,Raptor Mastery,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=194,,,,,,,"","",Do: Raptor Mastery |q 194
120,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
121,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
122,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
123,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
124,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
125,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
126,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
127,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
128,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
129,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
130,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
131,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
132,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
133,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
134,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
135,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
136,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
137,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
138,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
139,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
140,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
141,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
142,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
143,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
144,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
145,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
146,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
147,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
148,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
149,,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",""
