row_id,Action,ID,QuestName,Location,Coords,XP,Level,Text,WowHead,ItemID,ItemName,ItemAmount,coords_split,X,Y,NpcName,NpcId,Class,formatted_text
20,Accept,294,Ormer's Revenge,Wetlands,,,,,https://classic.wowhead.com/quest=294,,,,,,,"","",,accept Ormer's Revenge##294
21,TurnIn,305,In Search of The Excavation Team,Wetlands,,,,,https://classic.wowhead.com/quest=305,,,,,,,"","",,turnin In Search of The Excavation Team##305
22,Accept,306,In Search of The Excavation Team,Wetlands,,,,,https://classic.wowhead.com/quest=306,,,,,,,"","",,accept In Search of The Excavation Team##306
23,Do,"943,2",The Absent Minded Prospector,Wetlands,,,,,"https://classic.wowhead.com/quest=943,2",,,,,,,"","",,"Do: The Absent Minded Prospector |q 943,2"
24,Accept,299,Uncovering the Past,Wetlands,,,,,https://classic.wowhead.com/quest=299,,,,,,,"","",,accept Uncovering the Past##299
25,Text,,"Ormer's Revenge,Young Crocolisk Skins",,,,,Do [QC294- ][QC484],https://classic.wowhead.com/quest=,,,,,,,"","",,Do [QC294- ][QC484]
26,Grind,,,the raptors,,,26,,https://classic.wowhead.com/quest=,,,,,,,"","",,"Grind until level26
|ding 26"
27,TurnIn,294,Ormer's Revenge,Wetlands,,,,,https://classic.wowhead.com/quest=294,,,,,,,"","",,turnin Ormer's Revenge##294
28,Accept,295,Ormer's Revenge,Wetlands,,,,,https://classic.wowhead.com/quest=295,,,,,,,"","",,accept Ormer's Revenge##295
29,Text,295,"Ormer's Revenge,Uncovering the Past",Wetlands,,,,Do [QC295- ][QC299],https://classic.wowhead.com/quest=295,,,,,,,"","",,Do [QC295- ][QC299]
30,TurnIn,295,Ormer's Revenge,Wetlands,,,,,https://classic.wowhead.com/quest=295,,,,,,,"","",,turnin Ormer's Revenge##295
31,Accept,296,Ormer's Revenge,Wetlands,,,,,https://classic.wowhead.com/quest=296,,,,,,,"","",,accept Ormer's Revenge##296
32,TurnIn,299,Uncovering the Past,Wetlands,,,,,https://classic.wowhead.com/quest=299,,,,,,,"","",,turnin Uncovering the Past##299
33,Run,,,Wetlands,"31.99,48.68",,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""31.99""
	""48.68""
]",31.99,48.68,"","",,"Run to 31.99,48.68 |goto Wetlands 31.99,48.68"
34,Run,,,Wetlands,"31.15,49.05",,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""31.15""
	""49.05""
]",31.15,49.05,"","",,"Run to 31.15,49.05 |goto Wetlands 31.15,49.05"
35,Run,,,Wetlands,"32.41,50.92",,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""32.41""
	""50.92""
]",32.41,50.92,"","",,"Run to 32.41,50.92 |goto Wetlands 32.41,50.92"
36,Do,296,Ormer's Revenge,Wetlands,,,,,https://classic.wowhead.com/quest=296,,,,,,,"","",,Do: Ormer's Revenge |q 296
37,TurnIn,296,Ormer's Revenge,Wetlands,,,,,https://classic.wowhead.com/quest=296,,,,,,,"","",,turnin Ormer's Revenge##296
38,Do,943,The Absent Minded Prospector,,,,,,https://classic.wowhead.com/quest=943,,,,,,,"","",,Do: The Absent Minded Prospector |q 943
39,Do,464,War Banners,Wetlands,,,,,https://classic.wowhead.com/quest=464,,,,,,,"","",,Do: War Banners |q 464
40,Accept,469,Daily Delivery,Wetlands,,,,,https://classic.wowhead.com/quest=469,,,,,,,"","",,accept Daily Delivery##469
41,TurnIn,463,The Greenwarden,Wetlands,,,,,https://classic.wowhead.com/quest=463,,,,,,,"","",,turnin The Greenwarden##463
42,Accept,276,Tramping Paws,Wetlands,,,,,https://classic.wowhead.com/quest=276,,,,,,,"","",,accept Tramping Paws##276
43,Do,276,Tramping Paws,Wetlands,,,,,https://classic.wowhead.com/quest=276,,,,,,,"","",,Do: Tramping Paws |q 276
44,TurnIn,276,Tramping Paws,Wetlands,,,,,https://classic.wowhead.com/quest=276,,,,,,,"","",,turnin Tramping Paws##276
45,Accept,277,Fire Taboo,Wetlands,,,,,https://classic.wowhead.com/quest=277,,,,,,,"","",,accept Fire Taboo##277
46,Do,277,Fire Taboo,Wetlands,,,,,https://classic.wowhead.com/quest=277,,,,,,,"","",,Do: Fire Taboo |q 277
47,Do,470,Digging Through the Ooze,Wetlands,,,,,https://classic.wowhead.com/quest=470,,,,,,,"","",,Do: Digging Through the Ooze |q 470
48,Text,,,Wetlands,,,,Grind the slimes till youre level[XP26+34000],https://classic.wowhead.com/quest=,,,,,,,"","",,Grind the slimes till youre level[XP26+34000]
49,TurnIn,277,Fire Taboo,Wetlands,,,,,https://classic.wowhead.com/quest=277,,,,,,,"","",,turnin Fire Taboo##277
50,UseHearthstone,,,Wetlands,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,use Hearthstone##6948
51,TurnIn,943,The Absent Minded Prospector,Wetlands,,,,,https://classic.wowhead.com/quest=943,,,,,,,"","",,turnin The Absent Minded Prospector##943
52,TurnIn,279,Claws from the Deep,Wetlands,,,,,https://classic.wowhead.com/quest=279,,,,,,,"","",,turnin Claws from the Deep##279
53,Accept,281,Reclaiming Goods,Wetlands,,,,,https://classic.wowhead.com/quest=281,,,,,,,"","",,accept Reclaiming Goods##281
54,TurnIn,469,Daily Delivery,Wetlands,,,,,https://classic.wowhead.com/quest=469,,,,,,,"","",,turnin Daily Delivery##469
55,TurnIn,484,Young Crocolisk Skins,Wetlands,,,,,https://classic.wowhead.com/quest=484,,,,,,,"","",,turnin Young Crocolisk Skins##484
56,Accept,471,Apprentice's Duties,Wetlands,,,,,https://classic.wowhead.com/quest=471,,,,,,,"","",,accept Apprentice's Duties##471
57,TurnIn,464,War Banners,Wetlands,,,,,https://classic.wowhead.com/quest=464,,,,,,,"","",,turnin War Banners##464
58,Accept,465,Nek'rosh's Gambit,Wetlands,,,,,https://classic.wowhead.com/quest=465,,,,,,,"","",,accept Nek'rosh's Gambit##465
59,TurnIn,470,Digging Through the Ooze,Wetlands,,,,,https://classic.wowhead.com/quest=470,,,,,,,"","",,turnin Digging Through the Ooze##470
60,TurnIn,306,In Search of The Excavation Team,Wetlands,,,,,https://classic.wowhead.com/quest=306,,,,,,,"","",,turnin In Search of The Excavation Team##306
61,TurnIn,281,Reclaiming Goods,Wetlands,,,,,https://classic.wowhead.com/quest=281,,,,,,,"","",,turnin Reclaiming Goods##281
62,Accept,284,The Search Continues,Wetlands,,,,,https://classic.wowhead.com/quest=284,,,,,,,"","",,accept The Search Continues##284
63,TurnIn,284,The Search Continues,Wetlands,,,,,https://classic.wowhead.com/quest=284,,,,,,,"","",,turnin The Search Continues##284
64,Accept,285,Search More Hovels,Wetlands,,,,,https://classic.wowhead.com/quest=285,,,,,,,"","",,accept Search More Hovels##285
65,TurnIn,285,Search More Hovels,Wetlands,,,,,https://classic.wowhead.com/quest=285,,,,,,,"","",,turnin Search More Hovels##285
66,Accept,286,Return the Statuette,Wetlands,,,,,https://classic.wowhead.com/quest=286,,,,,,,"","",,accept Return the Statuette##286
67,Do,289,The Cursed Crew,Wetlands,,,,,https://classic.wowhead.com/quest=289,,,,,,,"","",,Do: The Cursed Crew |q 289
68,Do,471,Apprentice's Duties,Wetlands,,,,,https://classic.wowhead.com/quest=471,,,,,,,"","",,Do: Apprentice's Duties |q 471
69,TurnIn,471,Apprentice's Duties,Wetlands,,,,,https://classic.wowhead.com/quest=471,,,,,,,"","",,turnin Apprentice's Duties##471
70,TurnIn,286,Return the Statuette,Wetlands,,,,,https://classic.wowhead.com/quest=286,,,,,,,"","",,turnin Return the Statuette##286
71,TurnIn,289,The Cursed Crew,Wetlands,,,,,https://classic.wowhead.com/quest=289,,,,,,,"","",,turnin The Cursed Crew##289
72,Text,,,Wetlands,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,
