row_id,Action,ID,QuestName,Location,Coords,XP,Level,Class,Text,WowHead,ItemID,ItemName,ItemAmount,coords_split,X,Y,NpcName,NpcId,formatted_text
23,Do,7733,Improved Quality,Feralas,,,,,,https://classic.wowhead.com/quest=7733,,,,,,,"","",Do: Improved Quality
24,TurnIn,7733,Improved Quality,Feralas,,,,,,https://classic.wowhead.com/quest=7733,,,,,,,"","",turnin Improved Quality##7733
25,Text,,,Feralas,,,,,"If you found [Pristine Yeti Hide] on the yeti quest, Accept it now.",https://classic.wowhead.com/quest=,,,,,,,"","","If you found [Pristine Yeti Hide] on the yeti quest, Accept it now."
26,TurnIn,7735,Pristine Yeti Hide,Feralas,,,,,,https://classic.wowhead.com/quest=7735,,,,,,,"","",turnin Pristine Yeti Hide##7735
27,TurnIn,2942,The Morrow Stone,Feralas,,,,,,https://classic.wowhead.com/quest=2942,,,,,,,"","",turnin The Morrow Stone##2942
28,UseHearthstone,,,Feralas,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",use Hearthstone##6948
29,TurnIn,4101,Cleansing Felwood,Felwood,,,,,,https://classic.wowhead.com/quest=4101,,,,,,,"","",turnin Cleansing Felwood##4101
30,TurnIn,5157,Collection of the Corrupt Water,Felwood,,,,,,https://classic.wowhead.com/quest=5157,,,,,,,"","",turnin Collection of the Corrupt Water##5157
31,Accept,5158,Seeking Spiritual Aid,Felwood,,,,,,https://classic.wowhead.com/quest=5158,,,,,,,"","",accept Seeking Spiritual Aid##5158
32,TurnIn,939,Flute of Xavaric,Felwood,,,,,,https://classic.wowhead.com/quest=939,,,,,,,"","",turnin Flute of Xavaric##939
33,Accept,4441,Felbound Ancients,Felwood,,,,,,https://classic.wowhead.com/quest=4441,,,,,,,"","",accept Felbound Ancients##4441
34,TurnIn,4906,Further Corruption,Felwood,,,,,,https://classic.wowhead.com/quest=4906,,,,,,,"","",turnin Further Corruption##4906
35,TurnIn,5156,Verifying the Corruption,Felwood,,,,,,https://classic.wowhead.com/quest=5156,,,,,,,"","",turnin Verifying the Corruption##5156
36,TurnIn,3909,The Videre Elixir,Winterspring,,,,,,https://classic.wowhead.com/quest=3909,,,,,,,"","",turnin The Videre Elixir##3909
37,Accept,3912,Meet at the Grave,Winterspring,,,,,,https://classic.wowhead.com/quest=3912,,,,,,,"","",accept Meet at the Grave##3912
38,TurnIn,6603,Trouble in Winterspring!,Winterspring,,,,,,https://classic.wowhead.com/quest=6603,,,,,,,"","",turnin Trouble in Winterspring!##6603
39,Accept,5082,Threat of the Winterfall,Winterspring,,,,,,https://classic.wowhead.com/quest=5082,,,,,,,"","",accept Threat of the Winterfall##5082
40,Text,,,Winterspring,,,,,Farm on the furbolgs to the north till [XP53],https://classic.wowhead.com/quest=,,,,,,,"","",Farm on the furbolgs to the north till [XP53]
41,Accept,6030,Duke Nicholas Zverenhoff,Winterspring,,,,,,https://classic.wowhead.com/quest=6030,,,,,,,"","",accept Duke Nicholas Zverenhoff##6030
42,Accept,6028,The Everlook Report,Winterspring,,,,,,https://classic.wowhead.com/quest=6028,,,,,,,"","",accept The Everlook Report##6028
43,Fly,,,Ratchet,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",fpath Ratchet
44,Accept,4502,Volcanic Activity,Ratchet,,,,,,https://classic.wowhead.com/quest=4502,,,,,,,"","",accept Volcanic Activity##4502
45,TurnIn,5158,Seeking Spiritual Aid,Ratchet,,,,,,https://classic.wowhead.com/quest=5158,,,,,,,"","",turnin Seeking Spiritual Aid##5158
46,Accept,5159,Cleansed Water Returns to Felwood,Ratchet,,,,,,https://classic.wowhead.com/quest=5159,,,,,,,"","",accept Cleansed Water Returns to Felwood##5159
47,Fly,,,Tanaris,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",fpath Tanaris
48,TurnIn,4493,March of the Silithid,Tanaris,,,,,,https://classic.wowhead.com/quest=4493,,,,,,,"","",turnin March of the Silithid##4493
49,Text,,,Tanaris,,,,,"At [G 53.9,29.1Tanaris] use your Videre Elixir and STAY DEAD!!!",https://classic.wowhead.com/quest=,,,,,,,"","","At [G 53.9,29.1Tanaris] use your Videre Elixir and STAY DEAD!!!"
50,TurnIn,3912,Meet at the Grave,Tanaris,,,,,,https://classic.wowhead.com/quest=3912,,,,,,,"","",turnin Meet at the Grave##3912
51,Accept,3913,A Grave Situation,Tanaris,,,,,,https://classic.wowhead.com/quest=3913,,,,,,,"","",accept A Grave Situation##3913
52,Text,3913,A Grave Situation,Tanaris,,,,,resurrect,https://classic.wowhead.com/quest=3913,,,,,,,"","",resurrect
53,TurnIn,3913,A Grave Situation,Tanaris,,,,,,https://classic.wowhead.com/quest=3913,,,,,,,"","",turnin A Grave Situation##3913
54,Accept,3914,Linken's Sword,Tanaris,,,,,,https://classic.wowhead.com/quest=3914,,,,,,,"","",accept Linken's Sword##3914
55,Accept,4504,Super Sticky,Tanaris,,,,,,https://classic.wowhead.com/quest=4504,,,,,,,"","",accept Super Sticky##4504
56,Accept,4496,Bungle in the Jungle,Tanaris,,,,,,https://classic.wowhead.com/quest=4496,,,,,,,"","",accept Bungle in the Jungle##4496
57,Fly,,,Un'Goro,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",fpath Un'Goro
58,TurnIn,3914,Linken's Sword,Un'Goro,,,,,,https://classic.wowhead.com/quest=3914,,,,,,,"","",turnin Linken's Sword##3914
59,Accept,3941,A Gnome's Assistance,Un'Goro,,,,,,https://classic.wowhead.com/quest=3941,,,,,,,"","",accept A Gnome's Assistance##3941
60,TurnIn,3941,A Gnome's Assistance,Un'Goro,,,,,,https://classic.wowhead.com/quest=3941,,,,,,,"","",turnin A Gnome's Assistance##3941
61,Accept,3942,Linken's Memory,Un'Goro,,,,,,https://classic.wowhead.com/quest=3942,,,,,,,"","",accept Linken's Memory##3942
62,Accept,4492,Lost!,Un'Goro,,,,,,https://classic.wowhead.com/quest=4492,,,,,,,"","",accept Lost!##4492
63,Accept,4243,Chasing A-Me 01,Un'Goro,,,,,,https://classic.wowhead.com/quest=4243,,,,,,,"","",accept Chasing A-Me 01##4243
64,Do,4504,Super Sticky,Un'Goro Crater,,,,,,https://classic.wowhead.com/quest=4504,,,,,,,"","",Do: Super Sticky
65,Accept,974,Finding the Source,Un'Goro Crater,,,,,,https://classic.wowhead.com/quest=974,,,,,,,"","",accept Finding the Source##974
66,Do,4502,Volcanic Activity,Un'Goro Crater,,,,,,https://classic.wowhead.com/quest=4502,,,,,,,"","",Do: Volcanic Activity
67,Do,974,Finding the Source,Un'Goro Crater,,,,,,https://classic.wowhead.com/quest=974,,,,,,,"","",Do: Finding the Source
68,Do,4496,Bungle in the Jungle,Un'Goro Crater,,,,,,https://classic.wowhead.com/quest=4496,,,,,,,"","",Do: Bungle in the Jungle
69,Accept,4301,The Mighty U'cha,Un'Goro Crater,,,,,,https://classic.wowhead.com/quest=4301,,,,,,,"","",accept The Mighty U'cha##4301
70,TurnIn,974,Finding the Source,Un'Goro,,,,,,https://classic.wowhead.com/quest=974,,,,,,,"","",turnin Finding the Source##974
71,Accept,980,The New Springs,Un'Goro,,,,,,https://classic.wowhead.com/quest=980,,,,,,,"","",accept The New Springs##980
72,Text,,,Un'Goro,,,,,ESCORTQUEST INC! (make sure all people turn in before accepting),https://classic.wowhead.com/quest=,,,,,,,"","",ESCORTQUEST INC! (make sure all people turn in before accepting)
73,TurnIn,4492,Lost!,Un'Goro,,,,,,https://classic.wowhead.com/quest=4492,,,,,,,"","",turnin Lost!##4492
74,Accept,4491,A Little Help From My Friends,Un'Goro,,,,,,https://classic.wowhead.com/quest=4491,,,,,,,"","",accept A Little Help From My Friends##4491
75,TurnIn,4491,A Little Help From My Friends,Un'Goro,,,,,,https://classic.wowhead.com/quest=4491,,,,,,,"","",turnin A Little Help From My Friends##4491
76,TurnIn,4243,Chasing A-Me 01,Un'Goro,,,,,,https://classic.wowhead.com/quest=4243,,,,,,,"","",turnin Chasing A-Me 01##4243
77,Accept,4244,Chasing A-Me 01,Un'Goro,,,,,,https://classic.wowhead.com/quest=4244,,,,,,,"","",accept Chasing A-Me 01##4244
78,TurnIn,4244,Chasing A-Me 01,Un'Goro,,,,,,https://classic.wowhead.com/quest=4244,,,,,,,"","",turnin Chasing A-Me 01##4244
79,Do,4301,The Mighty U'cha,Un'Goro,,,,,,https://classic.wowhead.com/quest=4301,,,,,,,"","",Do: The Mighty U'cha
80,Accept,4245,Chasing A-Me 01,Un'Goro,,,,,,https://classic.wowhead.com/quest=4245,,,,,,,"","",accept Chasing A-Me 01##4245
81,TurnIn,4245,Chasing A-Me 01,Un'Goro,,,,,,https://classic.wowhead.com/quest=4245,,,,,,,"","",turnin Chasing A-Me 01##4245
82,TurnIn,4301,The Mighty U'cha,Un'Goro,,,,,,https://classic.wowhead.com/quest=4301,,,,,,,"","",turnin The Mighty U'cha##4301
83,Fly,,,Tanaris,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",fpath Tanaris
84,TurnIn,4504,Super Sticky,Tanaris,,,,,,https://classic.wowhead.com/quest=4504,,,,,,,"","",turnin Super Sticky##4504
85,TurnIn,4496,Bungle in the Jungle,Tanaris,,,,,,https://classic.wowhead.com/quest=4496,,,,,,,"","",turnin Bungle in the Jungle##4496
86,Fly,,,Ratchet,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",fpath Ratchet
87,TurnIn,4502,Volcanic Activity,Ratchet,,,,,,https://classic.wowhead.com/quest=4502,,,,,,,"","",turnin Volcanic Activity##4502
88,UseHearthstone,,,Ratchet,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",use Hearthstone##6948
89,Fly,,,Darkshore,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",fpath Darkshore
90,Hearthstone,,,Darkshore,"37,40",,,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""37""
	""40""
]",37,40,"","",home Darkshore
91,Fly,,,Ruth'Theran,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",fpath Ruth'Theran
92,Accept,978,Moontouched Wildkin,Ruth'Theran,,,,,,https://classic.wowhead.com/quest=978,,,,,,,"","",accept Moontouched Wildkin##978
93,Do,4441,Felbound Ancients,Darnassus,,,,,,https://classic.wowhead.com/quest=4441,,,,,,,"","",Do: Felbound Ancients
94,Fly,,,Ashenvale,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",fpath Ashenvale
95,TurnIn,5159,Cleansed Water Returns to Felwood,Felwood,,,,,,https://classic.wowhead.com/quest=5159,,,,,,,"","",turnin Cleansed Water Returns to Felwood##5159
96,TurnIn,4441,Felbound Ancients,Felwood,,,,,,https://classic.wowhead.com/quest=4441,,,,,,,"","",turnin Felbound Ancients##4441
97,TurnIn,4906,Further Corruption,Felwood,,,,,,https://classic.wowhead.com/quest=4906,,,,,,,"","",turnin Further Corruption##4906
98,TurnIn,3942,Linken's Memory,Felwood,,,,,,https://classic.wowhead.com/quest=3942,,,,,,,"","",turnin Linken's Memory##3942
99,Accept,4084,Silver Heart,Felwood,,,,,,https://classic.wowhead.com/quest=4084,,,,,,,"","",accept Silver Heart##4084
100,Accept,4442,Purified!,Felwood,,,,,,https://classic.wowhead.com/quest=4442,,,,,,,"","",accept Purified!##4442
101,TurnIn,4442,Purified!,Felwood,,,,,,https://classic.wowhead.com/quest=4442,,,,,,,"","",turnin Purified!##4442
102,Run,,,Felwood,"62.5,24.2",,,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""62.5""
	""24.2""
]",62.5,24.2,"","","Run to 62.5,24.2 |goto Felwood 62.5,24.2"
