row_id,Action,ID,QuestName,Location,Coords,XP,Level,Text,WowHead,ItemID,ItemName,ItemAmount,coords_split,X,Y,NpcName,NpcId,Class,formatted_text
21,TurnIn,945,Therylune's Escape,,,,,,https://classic.wowhead.com/quest=945,,,,,,,"","",,turnin Therylune's Escape##945
22,Flightpath,,,Ashenvale,"34.59,48.01",,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""34.59""
	""48.01""
]",34.59,48.01,"","",,"fpath Ashenvale |goto Ashenvale 34.59,48.01"
23,Accept,1008,The Zoram Strand,Ashenvale,,,,,https://classic.wowhead.com/quest=1008,,,,,,,"","",,accept The Zoram Strand##1008
24,Accept,1070,On Guard in Stonetalon,Ashenvale,,,,,https://classic.wowhead.com/quest=1070,,,,,,,"","",,accept On Guard in Stonetalon##1070
25,Accept,991,Raene's Cleansing,Ashenvale,,,,,https://classic.wowhead.com/quest=991,,,,,,,"","",,accept Raene's Cleansing##991
26,TurnIn,1020,Orendil's Cure,Ashenvale,,,,,https://classic.wowhead.com/quest=1020,,,,,,,"","",,turnin Orendil's Cure##1020
27,Accept,1033,Elune's Tear,Ashenvale,,,,,https://classic.wowhead.com/quest=1033,,,,,,,"","",,accept Elune's Tear##1033
28,TurnIn,991,Raene's Cleansing,Ashenvale,,,,,https://classic.wowhead.com/quest=991,,,,,,,"","",,turnin Raene's Cleansing##991
29,Accept,1023,Raene's Cleansing,Ashenvale,,,,,https://classic.wowhead.com/quest=1023,,,,,,,"","",,accept Raene's Cleansing##1023
30,Do,1023,Raene's Cleansing,Ashenvale,,,,,https://classic.wowhead.com/quest=1023,,,,,,,"","",,Do: Raene's Cleansing |q 1023
31,Accept,1007,The Ancient Statuette,Ashenvale,,,,,https://classic.wowhead.com/quest=1007,,,,,,,"","",,accept The Ancient Statuette##1007
32,Do,1007,The Ancient Statuette,Ashenvale,,,,,https://classic.wowhead.com/quest=1007,,,,,,,"","",,Do: The Ancient Statuette |q 1007
33,TurnIn,1007,The Ancient Statuette,,,,,,https://classic.wowhead.com/quest=1007,,,,,,,"","",,turnin The Ancient Statuette##1007
34,Accept,1009,Ruuzel,Ashenvale,,,,,https://classic.wowhead.com/quest=1009,,,,,,,"","",,accept Ruuzel##1009
35,Text,,,Ashenvale,,,,"As a Group do Ruuzel, if youre solo skip it. (Some classes can do it solo too, Mage,Warlock,Hunter especially).",https://classic.wowhead.com/quest=,,,,,,,"","",,"As a Group do Ruuzel, if youre solo skip it. (Some classes can do it solo too, Mage,Warlock,Hunter especially)."
36,Do,1009,Ruuzel,Ashenvale,,,,,https://classic.wowhead.com/quest=1009,,,,,,,"","",,Do: Ruuzel |q 1009
37,Do,1008,The Zoram Strand,Ashenvale,,,,,https://classic.wowhead.com/quest=1008,,,,,,,"","",,Do: The Zoram Strand |q 1008
38,Grind,,,,,,22+5000,the nagas/crabs,https://classic.wowhead.com/quest=,,,,,,,"","",,"Grind until level22+5000
|ding 22+5000"
39,TurnIn,1009,Ruuzel,Ashenvale,,,,,https://classic.wowhead.com/quest=1009,,,,,,,"","",,turnin Ruuzel##1009
40,TurnIn,1008,The Zoram Strand,Ashenvale,,,,,https://classic.wowhead.com/quest=1008,,,,,,,"","",,turnin The Zoram Strand##1008
41,Accept,1134,Pridewings of Stonetalon,Ashenvale,,,,,https://classic.wowhead.com/quest=1134,,,,,,,"","",,accept Pridewings of Stonetalon##1134
42,TurnIn,1023,Raene's Cleansing,Ashenvale,,,,,https://classic.wowhead.com/quest=1023,,,,,,,"","",,turnin Raene's Cleansing##1023
43,UseHearthstone,,,Ashenvale,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,use Hearthstone##6948
44,Accept,143,Messenger to Westfall,,,,,,https://classic.wowhead.com/quest=143,,,,,,,"","",,accept Messenger to Westfall##143
45,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
