row_id,Action,ID,QuestName,Location,Coords,XP,Level,Text,WowHead,ItemID,ItemName,ItemAmount,coords_split,X,Y,NpcName,NpcId,Class,formatted_text
22,Accept,177,Look To The Stars,Duskwood,,,,,https://classic.wowhead.com/quest=177,,,,,,,"","",,accept Look To The Stars##177
23,Do,177,Look To The Stars,Duskwood,,,,,https://classic.wowhead.com/quest=177,,,,,,,"","",,Do: Look To The Stars
24,Run,,,Duskwood,"65.0, 46.3",,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""65.0""
	"" 46.3""
]",65.0, 46.3,"","",,"Run to 65.0, 46.3 |goto Duskwood 65.0, 46.3"
25,Do,173,Worgen in the Woods,Duskwood,,,,,https://classic.wowhead.com/quest=173,,,,,,,"","",,Do: Worgen in the Woods
26,TurnIn,173,Worgen in the Woods,Duskwood,,,,,https://classic.wowhead.com/quest=173,,,,,,,"","",,turnin Worgen in the Woods##173
27,Accept,221,Worgen in the Woods,Duskwood,,,,,https://classic.wowhead.com/quest=221,,,,,,,"","",,accept Worgen in the Woods##221
28,TurnIn,177,Look To The Stars,Duskwood,,,,,https://classic.wowhead.com/quest=177,,,,,,,"","",,turnin Look To The Stars##177
29,Accept,181,Look To The Stars,Duskwood,,,,,https://classic.wowhead.com/quest=181,,,,,,,"","",,accept Look To The Stars##181
30,Do,221,Worgen in the Woods,Duskwood,,,,,https://classic.wowhead.com/quest=221,,,,,,,"","",,Do: Worgen in the Woods
31,Grind,,,at this farm,,,28,the worgen,https://classic.wowhead.com/quest=,,,,,,,"","",,"Grind until level28
|ding 28"
32,TurnIn,95,Sven's Revenge,Duskwood,,,,,https://classic.wowhead.com/quest=95,,,,,,,"","",,turnin Sven's Revenge##95
33,Accept,230,Sven's Camp,Duskwood,,,,,https://classic.wowhead.com/quest=230,,,,,,,"","",,accept Sven's Camp##230
34,TurnIn,245,Eight-Legged Menaces,,,,,,https://classic.wowhead.com/quest=245,,,,,,,"","",,turnin Eight-Legged Menaces##245
35,Do,"101,2",The Totem of Infliction,Duskwood,,,,,"https://classic.wowhead.com/quest=101,2",,,,,,,"","",,Do: The Totem of Infliction
36,TurnIn,240,Return to Jitters,Duskwood,,,,,https://classic.wowhead.com/quest=240,,,,,,,"","",,turnin Return to Jitters##240
37,Do,57,The Night Watch,Duskwood,,,,,https://classic.wowhead.com/quest=57,,,,,,,"","",,Do: The Night Watch
38,TurnIn,157,Deliver the Thread,Duskwood,,,,,https://classic.wowhead.com/quest=157,,,,,,,"","",,turnin Deliver the Thread##157
39,Accept,158,Zombie Juice,Duskwood,,,,,https://classic.wowhead.com/quest=158,,,,,,,"","",,accept Zombie Juice##158
40,Accept,225,The Weathered Grave,Duskwood,,,,,https://classic.wowhead.com/quest=225,,,,,,,"","",,accept The Weathered Grave##225
41,TurnIn,230,Sven's Camp,Duskwood,,,,,https://classic.wowhead.com/quest=230,,,,,,,"","",,turnin Sven's Camp##230
42,Accept,262,The Shadowy Figure,Duskwood,,,,,https://classic.wowhead.com/quest=262,,,,,,,"","",,accept The Shadowy Figure##262
43,Run,,,Westfall,"56.4,52.6",,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""56.4""
	""52.6""
]",56.4,52.6,"","",,"Run to 56.4,52.6 |goto Westfall 56.4,52.6"
44,Fly,,,Duskwood,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,fpath Duskwood
45,TurnIn,262,The Shadowy Figure,Duskwood,,,,,https://classic.wowhead.com/quest=262,,,,,,,"","",,turnin The Shadowy Figure##262
46,Accept,265,The Shadowy Search Continues,Duskwood,,,,,https://classic.wowhead.com/quest=265,,,,,,,"","",,accept The Shadowy Search Continues##265
47,TurnIn,57,The Night Watch,Duskwood,,,,,https://classic.wowhead.com/quest=57,,,,,,,"","",,turnin The Night Watch##57
48,Accept,58,The Night Watch,Duskwood,,,,,https://classic.wowhead.com/quest=58,,,,,,,"","",,accept The Night Watch##58
49,TurnIn,265,The Shadowy Search Continues,Duskwood,,,,,https://classic.wowhead.com/quest=265,,,,,,,"","",,turnin The Shadowy Search Continues##265
50,Accept,266,Inquire at the Inn,Duskwood,,,,,https://classic.wowhead.com/quest=266,,,,,,,"","",,accept Inquire at the Inn##266
51,TurnIn,225,The Weathered Grave,Duskwood,,,,,https://classic.wowhead.com/quest=225,,,,,,,"","",,turnin The Weathered Grave##225
52,Accept,227,Morgan Ladimore,Duskwood,,,,,https://classic.wowhead.com/quest=227,,,,,,,"","",,accept Morgan Ladimore##227
53,TurnIn,227,Morgan Ladimore,Duskwood,,,,,https://classic.wowhead.com/quest=227,,,,,,,"","",,turnin Morgan Ladimore##227
54,TurnIn,266,Inquire at the Inn,Duskwood,,,,,https://classic.wowhead.com/quest=266,,,,,,,"","",,turnin Inquire at the Inn##266
55,Accept,453,Finding the Shadowy Figure,Duskwood,,,,,https://classic.wowhead.com/quest=453,,,,,,,"","",,accept Finding the Shadowy Figure##453
56,TurnIn,158,Zombie Juice,Duskwood,,,,,https://classic.wowhead.com/quest=158,,,,,,,"","",,turnin Zombie Juice##158
57,Accept,156,Gather Rot Blossoms,Duskwood,,,,,https://classic.wowhead.com/quest=156,,,,,,,"","",,accept Gather Rot Blossoms##156
58,TurnIn,221,Worgen in the Woods,Duskwood,,,,,https://classic.wowhead.com/quest=221,,,,,,,"","",,turnin Worgen in the Woods##221
59,Do,156,Gather Rot Blossoms,Duskwood,,,,,https://classic.wowhead.com/quest=156,,,,,,,"","",,Do: Gather Rot Blossoms
60,TurnIn,156,Gather Rot Blossoms,Duskwood,,,,,https://classic.wowhead.com/quest=156,,,,,,,"","",,turnin Gather Rot Blossoms##156
61,Accept,159,Juice Delivery,Duskwood,,,,,https://classic.wowhead.com/quest=159,,,,,,,"","",,accept Juice Delivery##159
62,Fly,,,Westfall,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,fpath Westfall
63,Turnin,453,Finding the Shadowy Figure,Duskwood,,,,,https://classic.wowhead.com/quest=453,,,,,,,"","",,""
64,Accept,268,Return to Sven,Duskwood,,,,,https://classic.wowhead.com/quest=268,,,,,,,"","",,accept Return to Sven##268
65,TurnIn,159,Juice Delivery,Duskwood,,,,,https://classic.wowhead.com/quest=159,,,,,,,"","",,turnin Juice Delivery##159
66,Accept,133,Ghoulish Effigy,Duskwood,,,,,https://classic.wowhead.com/quest=133,,,,,,,"","",,accept Ghoulish Effigy##133
67,Do,58,The Night Watch,Duskwood,,,,,https://classic.wowhead.com/quest=58,,,,,,,"","",,Do: The Night Watch
68,Do,133,Ghoulish Effigy,Duskwood,,,,,https://classic.wowhead.com/quest=133,,,,,,,"","",,Do: Ghoulish Effigy
69,Do,101,The Totem of Infliction,Duskwood,,,,,https://classic.wowhead.com/quest=101,,,,,,,"","",,Do: The Totem of Infliction
70,TurnIn,133,Ghoulish Effigy,Duskwood,,,,,https://classic.wowhead.com/quest=133,,,,,,,"","",,turnin Ghoulish Effigy##133
71,Accept,134,Ogre Thieves,Duskwood,,,,,https://classic.wowhead.com/quest=134,,,,,,,"","",,accept Ogre Thieves##134
72,Turnin,268,Return to Sven,Duskwood,,,,,https://classic.wowhead.com/quest=268,,,,,,,"","",,""
73,Accept,323,Proving Your Worth,Duskwood,,,,,https://classic.wowhead.com/quest=323,,,,,,,"","",,accept Proving Your Worth##323
74,Do,323,Proving Your Worth,Duskwood,,,,,https://classic.wowhead.com/quest=323,,,,,,,"","",,Do: Proving Your Worth
75,Turnin,323,Proving Your Worth,Duskwood,,,,,https://classic.wowhead.com/quest=323,,,,,,,"","",,""
76,Accept,269,Seeking Wisdom,Duskwood,,,,,https://classic.wowhead.com/quest=269,,,,,,,"","",,accept Seeking Wisdom##269
77,Run,,,Westfall,"56.4,52.6",,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""56.4""
	""52.6""
]",56.4,52.6,"","",,"Run to 56.4,52.6 |goto Westfall 56.4,52.6"
78,Fly,,,Stormwind,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,fpath Stormwind
79,DoOptional,2746,Items of Some Consequence,Stormwind City,,,,,https://classic.wowhead.com/quest=2746,,,,,,,"","",,Do (Optional): Items of Some Consequence
80,Accept,1274,The Missing Diplomat,Stormwind City,,,,,https://classic.wowhead.com/quest=1274,,,,,,,"","",,accept The Missing Diplomat##1274
81,Turnin,269,Seeking Wisdom,Stormwind City,,,,,https://classic.wowhead.com/quest=269,,,,,,,"","",,""
82,Accept,270,The Doomed Fleet,Stormwind City,,,,,https://classic.wowhead.com/quest=270,,,,,,,"","",,accept The Doomed Fleet##270
83,TurnIn,1274,The Missing Diplomat,Stormwind City,,,,,https://classic.wowhead.com/quest=1274,,,,,,,"","",,turnin The Missing Diplomat##1274
84,Accept,1241,The Missing Diplomat,Stormwind City,,,,,https://classic.wowhead.com/quest=1241,,,,,,,"","",,accept The Missing Diplomat##1241
85,TurnInOptional,2746,Items of Some Consequence,Stormwind City,,,,,https://classic.wowhead.com/quest=2746,,,,,,,"","",,
86,AcceptOptional,434,,Stormwind City,,,,,https://classic.wowhead.com/quest=434,,,,,,,"","",,
87,DoOptional,434,,Stormwind City,,,,,https://classic.wowhead.com/quest=434,,,,,,,"","",,
88,TurnIn,1241,The Missing Diplomat,Stormwind City,,,,,https://classic.wowhead.com/quest=1241,,,,,,,"","",,turnin The Missing Diplomat##1241
89,Accept,1242,The Missing Diplomat,Stormwind City,,,,,https://classic.wowhead.com/quest=1242,,,,,,,"","",,accept The Missing Diplomat##1242
90,TurnIn,1242,The Missing Diplomat,Stormwind City,,,,,https://classic.wowhead.com/quest=1242,,,,,,,"","",,turnin The Missing Diplomat##1242
91,Accept,1243,The Missing Diplomat,Stormwind City,,,,,https://classic.wowhead.com/quest=1243,,,,,,,"","",,accept The Missing Diplomat##1243
92,TurnInOptional,434,,Stormwind City,,,,,https://classic.wowhead.com/quest=434,,,,,,,"","",,
93,AcceptOptional,394,,Stormwind City,,,,,https://classic.wowhead.com/quest=394,,,,,,,"","",,
94,TurnInOptional,394,,Stormwind City,,,,,https://classic.wowhead.com/quest=394,,,,,,,"","",,
95,AcceptOptional,395,,Stormwind City,,,,,https://classic.wowhead.com/quest=395,,,,,,,"","",,
96,TurnInOptional,395,,Stormwind City,,,,,https://classic.wowhead.com/quest=395,,,,,,,"","",,
97,AcceptOptional,396,,Stormwind City,,,,,https://classic.wowhead.com/quest=396,,,,,,,"","",,
98,TurnInOptional,396,,Stormwind City,,,,,https://classic.wowhead.com/quest=396,,,,,,,"","",,
99,UseHearthstone,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,use Hearthstone##6948
100,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
