row_id,Action,ID,QuestName,Location,Coords,XP,Level,Text,WowHead,ItemID,ItemName,ItemAmount,coords_split,X,Y,NpcName,NpcId,Class,formatted_text
27,TurninOptional,2929,The Grand Betrayal,Ironforge,,,,,https://classic.wowhead.com/quest=2929,,,,,,,"","",,""
28,Accept,1179,The Brassbolts Brothers,Ironforge,,,,,https://classic.wowhead.com/quest=1179,,,,,,,"","",,accept The Brassbolts Brothers##1179
29,Turnin,689,A King's Tribute,Ironforge,,,,,https://classic.wowhead.com/quest=689,,,,,,,"","",,""
30,Accept,700,A King's Tribute,Ironforge,,,,,https://classic.wowhead.com/quest=700,,,,,,,"","",,accept A King's Tribute##700
31,Turnin,700,A King's Tribute,Ironforge,,,,,https://classic.wowhead.com/quest=700,,,,,,,"","",,""
32,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
33,Fly,,,Ironforge,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,fpath Ironforge
34,TurnIn,1072,,Ironforge,,,,,https://classic.wowhead.com/quest=1072,,,,,,,"","",,
35,TurnIn,2925,Klockmort's Essentials,Ironforge,,,,,https://classic.wowhead.com/quest=2925,,,,,,,"","",,turnin Klockmort's Essentials##2925
36,TurnIn,637,,Ironforge,,,,,https://classic.wowhead.com/quest=637,,,,,,,"","",,
37,Accept,683,,Ironforge,,,,,https://classic.wowhead.com/quest=683,,,,,,,"","",,
38,TurnIn,683,,Ironforge,,,,,https://classic.wowhead.com/quest=683,,,,,,,"","",,
39,Accept,686,,Ironforge,,,,,https://classic.wowhead.com/quest=686,,,,,,,"","",,
40,TurnIn,686,,Ironforge,,,,,https://classic.wowhead.com/quest=686,,,,,,,"","",,
41,Accept,689,,Ironforge,,,,,https://classic.wowhead.com/quest=689,,,,,,,"","",,
42,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
43,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
44,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
45,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
46,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
47,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
48,Text,,,,,,,"Next part is optional,as its Gnomeregan, continue with Accept The Brassbolt Brother",https://classic.wowhead.com/quest=,,,,,,,"","",,"Next part is optional,as its Gnomeregan, continue with Accept The Brassbolt Brother"
49,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
50,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
51,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
52,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
53,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
54,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
55,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
56,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
57,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
58,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
59,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
60,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
61,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
62,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
63,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
64,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
65,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
66,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
67,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
68,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
69,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
70,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
71,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
72,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
73,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
74,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
75,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
76,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
77,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
78,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
79,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
80,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
81,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
82,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
83,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
84,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
85,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
86,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
87,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
88,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
89,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
90,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
91,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
92,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
93,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
94,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
95,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
96,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
97,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
98,,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,""
99,,,,,,,,,,,,,,,,"","",,""
100,,,,,,,,,,,,,,,,"","",,""
101,,,,,,,,,,,,,,,,"","",,""
102,,,,,,,,,,,,,,,,"","",,""
103,,,,,,,,,,,,,,,,"","",,""
104,,,,,,,,,,,,,,,,"","",,""
105,,,,,,,,,,,,,,,,"","",,""
106,,,,,,,,,,,,,,,,"","",,""
107,,,,,,,,,,,,,,,,"","",,""
108,,,,,,,,,,,,,,,,"","",,""
109,,,,,,,,,,,,,,,,"","",,""
110,,,,,,,,,,,,,,,,"","",,""
111,,,,,,,,,,,,,,,,"","",,""
112,,,,,,,,,,,,,,,,"","",,""
113,,,,,,,,,,,,,,,,"","",,""
114,,,,,,,,,,,,,,,,"","",,""
115,,,,,,,,,,,,,,,,"","",,""
116,,,,,,,,,,,,,,,,"","",,""
117,,,,,,,,,,,,,,,,"","",,""
118,,,,,,,,,,,,,,,,"","",,""
