row_id,Action,ID,QuestName,Location,Coords,XP,Level,Class,Text,WowHead,ItemID,ItemName,ItemAmount,coords_split,X,Y,NpcName,NpcId,formatted_text
20,Do,2877,Skulk Rock Clean-up,The Hinterlands,,,,,,https://classic.wowhead.com/quest=2877,,,,,,,"","",Do: Skulk Rock Clean-up |q 2877
21,TurnIn,2880,Troll Necklace Bounty,The Hinterlands,,,,,,https://classic.wowhead.com/quest=2880,,,,,,,"","",turnin Troll Necklace Bounty##2880
22,TurnIn,2877,Skulk Rock Clean-up,The Hinterlands,,,,,,https://classic.wowhead.com/quest=2877,,,,,,,"","",turnin Skulk Rock Clean-up##2877
23,TurnIn,2988,Witherbark Cages,The Hinterlands,,,,,,https://classic.wowhead.com/quest=2988,,,,,,,"","",turnin Witherbark Cages##2988
24,Accept,2989,The Altar of Zul,The Hinterlands,,,,,,https://classic.wowhead.com/quest=2989,,,,,,,"","",accept The Altar of Zul##2989
25,Do,2989,The Altar of Zul,The Hinterlands,,,,,,https://classic.wowhead.com/quest=2989,,,,,,,"","",Do: The Altar of Zul |q 2989
26,Text,,,The Hinterlands,,,,,You should have found the chicken beacon quest by now,https://classic.wowhead.com/quest=,,,,,,,"","",You should have found the chicken beacon quest by now
27,Accept,485,Find OOX-09/HL!,The Hinterlands,,,,,,https://classic.wowhead.com/quest=485,,,,,,,"","",accept Find OOX-09/HL!##485
28,TurnIn,485,Find OOX-09/HL!,The Hinterlands,,,,,,https://classic.wowhead.com/quest=485,,,,,,,"","",turnin Find OOX-09/HL!##485
29,Accept,836,Rescue OOX-09/HL!,The Hinterlands,,,,,,https://classic.wowhead.com/quest=836,,,,,,,"","",accept Rescue OOX-09/HL!##836
30,Do,836,Rescue OOX-09/HL!,The Hinterlands,,,,,,https://classic.wowhead.com/quest=836,,,,,,,"","",Do: Rescue OOX-09/HL! |q 836
31,Do,2944,The Super Snapper FX,The Hinterlands,,,,,,https://classic.wowhead.com/quest=2944,,,,,,,"","",Do: The Super Snapper FX |q 2944
32,Do,580,Whiskey Slim's Lost Grog,The Hinterlands,,,,,,https://classic.wowhead.com/quest=580,,,,,,,"","",Do: Whiskey Slim's Lost Grog |q 580
33,Text,,,The Hinterlands,,,,,Grind 3-4 bars on the turtles,https://classic.wowhead.com/quest=,,,,,,,"","",Grind 3-4 bars on the turtles
34,UseHearthstone,,,The Hinterlands,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",use Hearthstone##6948
35,TurnIn,2989,The Altar of Zul,The Hinterlands,,,,,,https://classic.wowhead.com/quest=2989,,,,,,,"","",turnin The Altar of Zul##2989
36,Accept,2990,,The Hinterlands,,,,,,https://classic.wowhead.com/quest=2990,,,,,,,"","",
37,Fly,,,Loch Modan,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",fpath Loch Modan
38,Hearthstone,,,Loch Modan,"35.4,48.4",,,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""35.4""
	""48.4""
]",35.4,48.4,"","",home Loch Modan
39,Run,,,Loch Modan,"46.9,78.4",,,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""46.9""
	""78.4""
]",46.9,78.4,"","","Run to 46.9,78.4 |goto Loch Modan 46.9,78.4"
