row_id,Action,ID,QuestName,Location,Coords,XP,Level,Class,Text,WowHead,ItemID,ItemName,ItemAmount,coords_split,X,Y,NpcName,NpcId,formatted_text
22,Text,,,Stranglethorn Vale,,,,,Farm 3-4 Bars on the naga,https://classic.wowhead.com/quest=,,,,,,,"","",Farm 3-4 Bars on the naga
23,TurnIn,617,Akiris by the Bundle,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=617,,,,,,,"","",turnin Akiris by the Bundle##617
24,Accept,623,Akiris by the Bundle,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=623,,,,,,,"","",accept Akiris by the Bundle##623
25,Accept,580,Whiskey Slim's Lost Grog,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=580,,,,,,,"","",accept Whiskey Slim's Lost Grog##580
26,TurnIn,587,Up to Snuff,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=587,,,,,,,"","",turnin Up to Snuff##587
27,TurnIn,604,The Bloodsail Buccaneers,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=604,,,,,,,"","",turnin The Bloodsail Buccaneers##604
28,Accept,608,The Bloodsail Buccaneers,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=608,,,,,,,"","",accept The Bloodsail Buccaneers##608
29,Text,,,Stranglethorn Vale,,,,,"Buy all missing pages of Stranglethorn 1,4,6,8,10,11,14,16,18,20,21,24,25,26,27",https://classic.wowhead.com/quest=,,,,,,,"","","Buy all missing pages of Stranglethorn 1,4,6,8,10,11,14,16,18,20,21,24,25,26,27"
30,TurnIn,576,Keep An Eye Out,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=576,,,,,,,"","",turnin Keep An Eye Out##576
31,Text,,,Stranglethorn Vale,,,,,Grind till [XP43] on the pirates then kill all captains on the boats nearby,https://classic.wowhead.com/quest=,,,,,,,"","",Grind till [XP43] on the pirates then kill all captains on the boats nearby
32,Text,,,Stranglethorn Vale,,,,,Get Cortellos Riddle (can spawn on all 3 boats on the LOWER level),https://classic.wowhead.com/quest=,,,,,,,"","",Get Cortellos Riddle (can spawn on all 3 boats on the LOWER level)
33,Do,608,The Bloodsail Buccaneers,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=608,,,,,,,"","",Do: The Bloodsail Buccaneers
34,Do,621,Zanzil's Secret,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=621,,,,,,,"","",Do: Zanzil's Secret
35,Do,609,Voodoo Dues,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=609,,,,,,,"","",Do: Voodoo Dues
36,DoOptional,197,Raptor Mastery,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=197,,,,,,,"","",Do (Optional): Raptor Mastery
37,DoOptional,628,Excelsior,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=628,,,,,,,"","",Do (Optional): Excelsior
38,DoOptional,197,Raptor Mastery,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=197,,,,,,,"","",Do (Optional): Raptor Mastery
39,TurnInOptional,197,Raptor Mastery,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=197,,,,,,,"","",
40,Text,,,Stranglethorn Vale,,,,,Turnin all STV Pages,https://classic.wowhead.com/quest=,,,,,,,"","",Turnin all STV Pages
41,AcceptOptional,208,Big Game Hunter,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=208,,,,,,,"","",
42,DoOptional,208,Big Game Hunter,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=208,,,,,,,"","",Do (Optional): Big Game Hunter
43,Text,,,Stranglethorn Vale,,,,,In grp: Do both following quests in split groups,https://classic.wowhead.com/quest=,,,,,,,"","",In grp: Do both following quests in split groups
44,Do,600,Venture Company Mining,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=600,,,,,,,"","",Do: Venture Company Mining
45,Do,209,Skullsplitter Tusks,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=209,,,,,,,"","",Do: Skullsplitter Tusks
46,TurnInOptional,208,Big Game Hunter,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=208,,,,,,,"","",
47,UseHearthstone,,,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",use Hearthstone##6948
48,Turnin,600,Venture Company Mining,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=600,,,,,,,"","",""
49,Turnin,621,Zanzil's Secret,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=621,,,,,,,"","",""
50,Turnin,209,Skullsplitter Tusks,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=209,,,,,,,"","",""
51,Turnin,608,The Bloodsail Buccaneers,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=608,,,,,,,"","",""
52,Turnin,609,Voodoo Dues,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=609,,,,,,,"","",""
53,TurnInOptional,628,Excelsior,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=628,,,,,,,"","",
54,Text,,,Stranglethorn Vale,,,,,Take the Boat to Ratchet,https://classic.wowhead.com/quest=,,,,,,,"","",Take the Boat to Ratchet
55,Fly,,,Dustwallow Marsh,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",fpath Dustwallow Marsh
56,Turnin,623,Akiris by the Bundle,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=623,,,,,,,"","",""
57,Fly,,,Tanaris,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",fpath Tanaris
58,Turnin,1117,Rumors for Kravel,Thousand Needless,,,,,,https://classic.wowhead.com/quest=1117,,,,,,,"","",""
59,Accept,1118,Back to Booty Bay,Thousand Needless,,,,,,https://classic.wowhead.com/quest=1118,,,,,,,"","",accept Back to Booty Bay##1118
60,Turnin,1137,News for Fizzle,Thousand Needless,,,,,,https://classic.wowhead.com/quest=1137,,,,,,,"","",""
61,Turnin,1187,Razzeric's Tweaking,Thousand Needless,,,,,,https://classic.wowhead.com/quest=1187,,,,,,,"","",""
62,Accept,1188,Safety First,Thousand Needless,,,,,,https://classic.wowhead.com/quest=1188,,,,,,,"","",accept Safety First##1188
63,Accept,1190,Keeping Pace,Thousand Needless,,,,,,https://classic.wowhead.com/quest=1190,,,,,,,"","",accept Keeping Pace##1190
64,Turnin,1191,Zamek's Distraction,Thousand Needless,,,,,,https://classic.wowhead.com/quest=1191,,,,,,,"","",""
65,Text,,,Thousand Needless,,,,,Wait untill Rizzle Brassbolts leaves the building.,https://classic.wowhead.com/quest=,,,,,,,"","",Wait untill Rizzle Brassbolts leaves the building.
66,Turnin,1190,Keeping Pace,Thousand Needless,,,,,,https://classic.wowhead.com/quest=1190,,,,,,,"","",""
67,Accept,1194,Rizzle's Schematics,Thousand Needless,,,,,,https://classic.wowhead.com/quest=1194,,,,,,,"","",accept Rizzle's Schematics##1194
68,Turnin,1194,Rizzle's Schematics,Thousand Needless,,,,,,https://classic.wowhead.com/quest=1194,,,,,,,"","",""
