row_id,Action,ID,QuestName,Location,Coords,XP,Level,Class,Text,WowHead,ItemID,ItemName,ItemAmount,coords_split,X,Y,NpcName,NpcId,formatted_text
20,Text,,,Eastern Plaguelands,,,,,"Finish the 3 Tirionquests (Demon Dogs, Carrion Grubbage & Blood Tinged Skies)",https://classic.wowhead.com/quest=,,,,,,,"","","Finish the 3 Tirionquests (Demon Dogs, Carrion Grubbage & Blood Tinged Skies)"
21,Do,5211,Defenders of Darrowshire,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5211,,,,,,,"","",Do: Defenders of Darrowshire
22,TurnIn,5542,Demon Dogs,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5542,,,,,,,"","",turnin Demon Dogs##5542
23,TurnIn,5544,Carrion Grubbage,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5544,,,,,,,"","",turnin Carrion Grubbage##5544
24,TurnIn,5543,Blood Tinged Skies,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5543,,,,,,,"","",turnin Blood Tinged Skies##5543
25,Accept,5742,Redemption,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5742,,,,,,,"","",accept Redemption##5742
26,Do,5742,Redemption,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5742,,,,,,,"","",Do: Redemption
27,TurnIn,5742,Redemption,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5742,,,,,,,"","",turnin Redemption##5742
28,Accept,5781,Of Forgotten Memories,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5781,,,,,,,"","",accept Of Forgotten Memories##5781
29,Do,5781,Of Forgotten Memories,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5781,,,,,,,"","",Do: Of Forgotten Memories
30,Do,6021,Zaeldarr the Outcast,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=6021,,,,,,,"","",Do: Zaeldarr the Outcast
31,Accept,6024,Hameya's Plea,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=6024,,,,,,,"","",accept Hameya's Plea##6024
32,TurnIn,5781,Of Forgotten Memories,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5781,,,,,,,"","",turnin Of Forgotten Memories##5781
33,Accept,5845,Of Lost Honor,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5845,,,,,,,"","",accept Of Lost Honor##5845
34,TurnIn,6021,Zaeldarr the Outcast,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=6021,,,,,,,"","",turnin Zaeldarr the Outcast##6021
35,TurnIn,5211,Defenders of Darrowshire,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5211,,,,,,,"","",turnin Defenders of Darrowshire##5211
36,UseHearthstone,,,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",use Hearthstone##6948
37,TurnIn,5223,Return to Chillwind Camp,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5223,,,,,,,"","",turnin Return to Chillwind Camp##5223
38,Accept,5225,Target: Gahrron's Withering,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5225,,,,,,,"","",accept Target: Gahrron's Withering##5225
39,TurnIn,5152,Auntie Marlene,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5152,,,,,,,"","",turnin Auntie Marlene##5152
40,Accept,5153,A Strange Historian,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5153,,,,,,,"","",accept A Strange Historian##5153
41,Do,5153,A Strange Historian,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5153,,,,,,,"","",Do: A Strange Historian
42,TurnIn,5153,A Strange Historian,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5153,,,,,,,"","",turnin A Strange Historian##5153
43,Accept,5154,The Annals of Darrowshire,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5154,,,,,,,"","",accept The Annals of Darrowshire##5154
44,Accept,4971,A Matter of Time,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=4971,,,,,,,"","",accept A Matter of Time##4971
45,Do,5154,The Annals of Darrowshire,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5154,,,,,,,"","",Do: The Annals of Darrowshire
46,Do,4971,A Matter of Time,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=4971,,,,,,,"","",Do: A Matter of Time
47,TurnIn,5154,The Annals of Darrowshire,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5154,,,,,,,"","",turnin The Annals of Darrowshire##5154
48,TurnIn,4971,A Matter of Time,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=4971,,,,,,,"","",turnin A Matter of Time##4971
49,Accept,5210,Brother Carlin,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5210,,,,,,,"","",accept Brother Carlin##5210
50,Fly,,,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",fpath Eastern Plaguelands
51,TurnIn,5210,Brother Carlin,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5210,,,,,,,"","",turnin Brother Carlin##5210
52,Accept,5181,Villains of Darrowshire,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5181,,,,,,,"","",accept Villains of Darrowshire##5181
53,Accept,5168,Heroes of Darrowshire,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5168,,,,,,,"","",accept Heroes of Darrowshire##5168
54,Do,5845,Of Lost Honor,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5845,,,,,,,"","",Do: Of Lost Honor
55,Do,6024,Hameya's Plea,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=6024,,,,,,,"","",Do: Hameya's Plea
56,TurnIn,5245,Troubled Spirits of Kel'Theril,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5245,,,,,,,"","",turnin Troubled Spirits of Kel'Theril##5245
57,Accept,5246,Fragments of the Past,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5246,,,,,,,"","",accept Fragments of the Past##5246
58,Do,5903,A Plague Upon Thee,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5903,,,,,,,"","",Do: A Plague Upon Thee
59,Do,5181,Villains of Darrowshire,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5181,,,,,,,"","",Do: Villains of Darrowshire
60,Do,5181,TODO: Add specific questparts,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5181,,,,,,,"","",Do: TODO: Add specific questparts
61,TurnIn,6024,Hameya's Plea,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=6024,,,,,,,"","",turnin Hameya's Plea##6024
62,TurnIn,5845,Of Lost Honor,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5845,,,,,,,"","",turnin Of Lost Honor##5845
63,Accept,5846,Of Love and Family,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5846,,,,,,,"","",accept Of Love and Family##5846
64,Do,5168,Heroes of Darrowshire,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5168,,,,,,,"","",Do: Heroes of Darrowshire
65,TurnIn,5225,Target: Gahrron's Withering,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5225,,,,,,,"","",turnin Target: Gahrron's Withering##5225
66,Accept,5226,Return to Chillwind Camp,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5226,,,,,,,"","",accept Return to Chillwind Camp##5226
67,TurnIn,5846,Of Love and Family,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5846,,,,,,,"","",turnin Of Love and Family##5846
68,Accept,5848,Of Love and Family,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5848,,,,,,,"","",accept Of Love and Family##5848
69,TurnIn,5226,Return to Chillwind Camp,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5226,,,,,,,"","",turnin Return to Chillwind Camp##5226
70,TurnIn,5238,Mission Accomplished!,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5238,,,,,,,"","",turnin Mission Accomplished!##5238
71,TurnIn,5903,A Plague Upon Thee,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5903,,,,,,,"","",turnin A Plague Upon Thee##5903
72,Accept,5904,A Plague Upon Thee,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5904,,,,,,,"","",accept A Plague Upon Thee##5904
73,Do,5904,A Plague Upon Thee,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5904,,,,,,,"","",Do: A Plague Upon Thee
74,TurnIn,5904,A Plague Upon Thee,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5904,,,,,,,"","",turnin A Plague Upon Thee##5904
75,Accept,6389,A Plague Upon Thee,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=6389,,,,,,,"","",accept A Plague Upon Thee##6389
76,Accept,6004,Unfinished Business,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=6004,,,,,,,"","",accept Unfinished Business##6004
77,Do,6004,Unfinished Business,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=6004,,,,,,,"","",Do: Unfinished Business
78,TurnIn,6004,Unfinished Business,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=6004,,,,,,,"","",turnin Unfinished Business##6004
79,Accept,6023,Unfinished Business,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=6023,,,,,,,"","",accept Unfinished Business##6023
80,Do,6023,Unfinished Business,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=6023,,,,,,,"","",Do: Unfinished Business
81,Do,6023,TODO: Add specific questparts,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=6023,,,,,,,"","",Do: TODO: Add specific questparts
82,TurnIn,6023,Unfinished Business,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=6023,,,,,,,"","",turnin Unfinished Business##6023
83,Accept,6025,Unfinished Business,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=6025,,,,,,,"","",accept Unfinished Business##6025
84,Text,,,Western Plaguelands,,,,,"If youre in a group do the next step,if not skip it",https://classic.wowhead.com/quest=,,,,,,,"","","If youre in a group do the next step,if not skip it"
85,Do,5168,TODO: Add specific questparts,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5168,,,,,,,"","",Do: TODO: Add specific questparts
86,Do,6025,Unfinished Business,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=6025,,,,,,,"","",Do: Unfinished Business
87,TurnIn,6025,Unfinished Business,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=6025,,,,,,,"","",turnin Unfinished Business##6025
88,Fly,,,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",fpath Eastern Plaguelands
89,TurnIn,5181,Villains of Darrowshire,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5181,,,,,,,"","",turnin Villains of Darrowshire##5181
90,TurnIn,5168,Heroes of Darrowshire,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5168,,,,,,,"","",turnin Heroes of Darrowshire##5168
91,Fly,,,Ironforge,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",fpath Ironforge
