row_id,Action,ID,QuestName,Location,Coords,XP,Level,Class,Text,WowHead,ItemID,ItemName,ItemAmount,coords_split,X,Y,NpcName,NpcId,formatted_text
18,TurnIn,2418,Power Stones,Uldaman,,,,,,https://classic.wowhead.com/quest=2418,,,,,,,"","",turnin Power Stones##2418
19,TurnIn,709,Solution to Doom,Uldaman,,,,,,https://classic.wowhead.com/quest=709,,,,,,,"","",turnin Solution to Doom##709
20,Accept,727,To Ironforge for Yagyin's Digest,Uldaman,,,,,,https://classic.wowhead.com/quest=727,,,,,,,"","",accept To Ironforge for Yagyin's Digest##727
21,TurnIn,724,Prospect of Faith,Uldaman,,,,,,https://classic.wowhead.com/quest=724,,,,,,,"","",turnin Prospect of Faith##724
22,Accept,723,Prospect of Faith,Uldaman,,,,,,https://classic.wowhead.com/quest=723,,,,,,,"","",accept Prospect of Faith##723
23,TurnIn,704,Agmond's Fate,Loch Modan,,,,,,https://classic.wowhead.com/quest=704,,,,,,,"","",turnin Agmond's Fate##704
24,TurnIn,17,Uldaman Reagent Run,Loch Modan,,,,,,https://classic.wowhead.com/quest=17,,,,,,,"","",turnin Uldaman Reagent Run##17
25,Fly,,,Ironforge,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",fpath Ironforge
26,Text,,,Ironforge,,,,,BUY: 5 Silver Bars,https://classic.wowhead.com/quest=,,,,,,,"","",BUY: 5 Silver Bars
27,Hearthstone,,,Ironforge,"18.6,51.6",,,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""18.6""
	""51.6""
]",18.6,51.6,"","",home Ironforge
28,Accept,2198,The Shattered Necklace,Ironforge,,,,,,https://classic.wowhead.com/quest=2198,,,,,,,"","",accept The Shattered Necklace##2198
29,TurnIn,2198,The Shattered Necklace,Ironforge,,,,,,https://classic.wowhead.com/quest=2198,,,,,,,"","",turnin The Shattered Necklace##2198
30,Accept,2199,Lore for a Price,Ironforge,,,,,,https://classic.wowhead.com/quest=2199,,,,,,,"","",accept Lore for a Price##2199
31,TurnIn,2199,Lore for a Price,Ironforge,,,,,,https://classic.wowhead.com/quest=2199,,,,,,,"","",turnin Lore for a Price##2199
32,Accept,2200,Back to Uldaman,Ironforge,,,,,,https://classic.wowhead.com/quest=2200,,,,,,,"","",accept Back to Uldaman##2200
33,TurnIn,727,To Ironforge for Yagyin's Digest,Ironforge,,,,,,https://classic.wowhead.com/quest=727,,,,,,,"","",turnin To Ironforge for Yagyin's Digest##727
34,TurnIn,1360,Reclaimed Treasures,Ironforge,,,,,,https://classic.wowhead.com/quest=1360,,,,,,,"","",turnin Reclaimed Treasures##1360
35,TurnIn,723,Prospect of Faith,Ironforge,,,,,,https://classic.wowhead.com/quest=723,,,,,,,"","",turnin Prospect of Faith##723
36,Accept,725,Passing Word of a Threat,Ironforge,,,,,,https://classic.wowhead.com/quest=725,,,,,,,"","",accept Passing Word of a Threat##725
37,TurnIn,725,Passing Word of a Threat,Ironforge,,,,,,https://classic.wowhead.com/quest=725,,,,,,,"","",turnin Passing Word of a Threat##725
38,Accept,726,Passing Word of a Threat,Ironforge,,,,,,https://classic.wowhead.com/quest=726,,,,,,,"","",accept Passing Word of a Threat##726
39,TurnIn,726,Passing Word of a Threat,Ironforge,,,,,,https://classic.wowhead.com/quest=726,,,,,,,"","",turnin Passing Word of a Threat##726
40,Accept,762,An Ambassador of Evil,Ironforge,,,,,,https://classic.wowhead.com/quest=762,,,,,,,"","",accept An Ambassador of Evil##762
41,Fly,,,Loch Modan,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",fpath Loch Modan
42,Do,762,An Ambassador of Evil,Badlands,,,,,,https://classic.wowhead.com/quest=762,,,,,,,"","",Do: An Ambassador of Evil
43,UseHearthstone,,,Badlands,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",use Hearthstone##6948
44,TurnIn,762,An Ambassador of Evil,Ironforge,,,,,,https://classic.wowhead.com/quest=762,,,,,,,"","",turnin An Ambassador of Evil##762
45,Accept,1139,The Lost Tablets of Will,Loch Modan,,,,,,https://classic.wowhead.com/quest=1139,,,,,,,"","",accept The Lost Tablets of Will##1139
46,Fly,,,Loch Modan,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",fpath Loch Modan
47,Text,,,Uldaman,,,,,Do a full run of Uldaman up to Grimlok,https://classic.wowhead.com/quest=,,,,,,,"","",Do a full run of Uldaman up to Grimlok
48,TurnIn,2200,Back to Uldaman,Uldaman,,,,,,https://classic.wowhead.com/quest=2200,,,,,,,"","",turnin Back to Uldaman##2200
49,Accept,2201,Find the Gems,Uldaman,,,,,,https://classic.wowhead.com/quest=2201,,,,,,,"","",accept Find the Gems##2201
50,TurnIn,2398,The Lost Dwarves,Uldaman,,,,,,https://classic.wowhead.com/quest=2398,,,,,,,"","",turnin The Lost Dwarves##2398
51,Accept,2240,The Hidden Chamber,Uldaman,,,,,,https://classic.wowhead.com/quest=2240,,,,,,,"","",accept The Hidden Chamber##2240
52,Text,,,Uldaman,,,,,Take the Gni'kiv Medallion from the chest on the table,https://classic.wowhead.com/quest=,,,,,,,"","",Take the Gni'kiv Medallion from the chest on the table
53,Text,,,Uldaman,,,,,In the same Room as the dwarves there is an Urn for the Topaz,https://classic.wowhead.com/quest=,,,,,,,"","",In the same Room as the dwarves there is an Urn for the Topaz
54,Text,,,Uldaman,,,,,Run into the room with Ironaya to finish The Hidden Chamber,https://classic.wowhead.com/quest=,,,,,,,"","",Run into the room with Ironaya to finish The Hidden Chamber
55,Text,,,Uldaman,,,,,In the Room with Galgann Firehammer open the cache to get the Ruby and Tablet of Will from the Tablet,https://classic.wowhead.com/quest=,,,,,,,"","",In the Room with Galgann Firehammer open the cache to get the Ruby and Tablet of Will from the Tablet
56,Text,,,Uldaman,,,,,"Kill Grimlok, loot the Sapphire and use [Talvash's Phial of Scrying] to turnin",https://classic.wowhead.com/quest=,,,,,,,"","","Kill Grimlok, loot the Sapphire and use [Talvash's Phial of Scrying] to turnin"
57,TurnIn,2201,Find the Gems,Uldaman,,,,,,https://classic.wowhead.com/quest=2201,,,,,,,"","",turnin Find the Gems##2201
58,Accept,2204,Restoring the Necklace,Uldaman,,,,,,https://classic.wowhead.com/quest=2204,,,,,,,"","",accept Restoring the Necklace##2204
59,Accept,2278,The Platinum Discs,Uldaman,,,,,,https://classic.wowhead.com/quest=2278,,,,,,,"","",accept The Platinum Discs##2278
60,TurnIn,2278,The Platinum Discs,Uldaman,,,,,,https://classic.wowhead.com/quest=2278,,,,,,,"","",turnin The Platinum Discs##2278
61,Accept,2279,The Platinum Discs,Uldaman,,,,,,https://classic.wowhead.com/quest=2279,,,,,,,"","",accept The Platinum Discs##2279
62,UseHearthstone,,,Uldaman,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",use Hearthstone##6948
63,Text,,,Uldaman,,,,,If the Hearthstone isnt ready....Run to Loch Modan and Fly to IF,https://classic.wowhead.com/quest=,,,,,,,"","",If the Hearthstone isnt ready....Run to Loch Modan and Fly to IF
64,TurnIn,2279,The Platinum Discs,Ironforge,,,,,,https://classic.wowhead.com/quest=2279,,,,,,,"","",turnin The Platinum Discs##2279
65,Accept,2439,The Platinum Discs,Ironforge,,,,,,https://classic.wowhead.com/quest=2439,,,,,,,"","",accept The Platinum Discs##2439
66,TurnIn,2240,The Hidden Chamber,Ironforge,,,,,,https://classic.wowhead.com/quest=2240,,,,,,,"","",turnin The Hidden Chamber##2240
67,TurnIn,1139,The Lost Tablets of Will,Ironforge,,,,,,https://classic.wowhead.com/quest=1139,,,,,,,"","",turnin The Lost Tablets of Will##1139
68,TurnIn,2204,Restoring the Necklace,Ironforge,,,,,,https://classic.wowhead.com/quest=2204,,,,,,,"","",turnin Restoring the Necklace##2204
69,Accept,2361,Restoring the Necklace,Ironforge,,,,,,https://classic.wowhead.com/quest=2361,,,,,,,"","",accept Restoring the Necklace##2361
70,TurnIn,2361,Restoring the Necklace,Ironforge,,,,,,https://classic.wowhead.com/quest=2361,,,,,,,"","",turnin Restoring the Necklace##2361
71,TurnIn,2439,The Platinum Discs,Ironforge,,,,,,https://classic.wowhead.com/quest=2439,,,,,,,"","",turnin The Platinum Discs##2439
