row_id,Action,ID,QuestName,Location,Coords,XP,Level,Class,Text,WowHead,ItemID,ItemName,ItemAmount,coords_split,X,Y,NpcName,NpcId,formatted_text
21,TurnIn,5155,Forces of Jaedenar,Felwood,,,,,,https://classic.wowhead.com/quest=5155,,,,,,,"","",turnin Forces of Jaedenar##5155
22,Accept,5157,Collection of the Corrupt Water,Felwood,,,,,,https://classic.wowhead.com/quest=5157,,,,,,,"","",accept Collection of the Corrupt Water##5157
23,Do,5157,Collection of the Corrupt Water,Felwood,,,,,,https://classic.wowhead.com/quest=5157,,,,,,,"","",Do: Collection of the Corrupt Water
24,Text,,,Felwood,,,,,Grind till [XP52],https://classic.wowhead.com/quest=,,,,,,,"","",Grind till [XP52]
25,Do,5156,Verifying the Corruption,Felwood,,,,,,https://classic.wowhead.com/quest=5156,,,,,,,"","",Do: Verifying the Corruption
26,Do,4906,Further Corruption,Felwood,,,,,,https://classic.wowhead.com/quest=4906,,,,,,,"","",Do: Further Corruption
27,Accept,939,Flute of Xavaric,Felwood,,,,,,https://classic.wowhead.com/quest=939,,,,,,,"","",accept Flute of Xavaric##939
28,Do,939,Flute of Xavaric,Felwood,,,,,,https://classic.wowhead.com/quest=939,,,,,,,"","",Do: Flute of Xavaric
29,Do,4101,Cleansing Felwood,Felwood,,,,,,https://classic.wowhead.com/quest=4101,,,,,,,"","",Do: Cleansing Felwood
30,Flightpath,,,Felwood,"62.5,24.2",,,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""62.5""
	""24.2""
]",62.5,24.2,"","","fpath Felwood |goto Felwood 62.5,24.2"
31,TurnIn,8462,Speak to Nafien,Felwood,,,,,,https://classic.wowhead.com/quest=8462,,,,,,,"","",turnin Speak to Nafien##8462
32,Accept,6221,Deadwood of the North,Felwood,,,,,,https://classic.wowhead.com/quest=6221,,,,,,,"","",accept Deadwood of the North##6221
33,Do,6221,Deadwood of the North,Felwood,,,,,,https://classic.wowhead.com/quest=6221,,,,,,,"","",Do: Deadwood of the North
34,TurnIn,6221,Deadwood of the North,Felwood,,,,,,https://classic.wowhead.com/quest=6221,,,,,,,"","",turnin Deadwood of the North##6221
35,Run,,,Felwood,"66.3,2.9",,,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""66.3""
	""2.9""
]",66.3,2.9,"","","Run to 66.3,2.9 |goto Felwood 66.3,2.9"
36,Accept,6241,Winterfall Activity,Winterspring,,,,,,https://classic.wowhead.com/quest=6241,,,,,,,"","",accept Winterfall Activity##6241
37,TurnIn,3908,It's a Secret to Everybody,Winterspring,,,,,,https://classic.wowhead.com/quest=3908,,,,,,,"","",turnin It's a Secret to Everybody##3908
38,Accept,3909,The Videre Elixir,Winterspring,,,,,,https://classic.wowhead.com/quest=3909,,,,,,,"","",accept The Videre Elixir##3909
39,Accept,6603,Trouble in Winterspring!,Winterspring,,,,,,https://classic.wowhead.com/quest=6603,,,,,,,"","",accept Trouble in Winterspring!##6603
40,Accept,5601,Sister Pamela,Winterspring,,,,,,https://classic.wowhead.com/quest=5601,,,,,,,"","",accept Sister Pamela##5601
41,Flightpath,,,Winterspring,"61.4,38.8",,,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""61.4""
	""38.8""
]",61.4,38.8,"","","fpath Winterspring |goto Winterspring 61.4,38.8"
