row_id,Action,ID,QuestName,Location,Coords,XP,Level,Class,Text,WowHead,ItemID,ItemName,ItemAmount,coords_split,X,Y,NpcName,NpcId,formatted_text
22,Accept,5217,Return to Chillwind Camp,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5217,,,,,,,"","",accept Return to Chillwind Camp##5217
23,Accept,5021,Better Late Than Never,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5021,,,,,,,"","",accept Better Late Than Never##5021
24,TurnIn,5021,Better Late Than Never,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5021,,,,,,,"","",turnin Better Late Than Never##5021
25,Accept,5022,Better Late Than Never,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5022,,,,,,,"","",accept Better Late Than Never##5022
26,Do,5097,TODO: Add specific questparts,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5097,,,,,,,"","",Do: TODO: Add specific questparts |q 5097
27,Do,5097,TODO: Add specific questparts,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5097,,,,,,,"","",Do: TODO: Add specific questparts |q 5097
28,TurnIn,5097,All Along the Watchtowers,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5097,,,,,,,"","",turnin All Along the Watchtowers##5097
29,TurnIn,5217,Return to Chillwind Camp,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5217,,,,,,,"","",turnin Return to Chillwind Camp##5217
30,Accept,5219,Target: Dalson's Tears,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5219,,,,,,,"","",accept Target: Dalson's Tears##5219
31,TurnIn,5219,Target: Dalson's Tears,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5219,,,,,,,"","",turnin Target: Dalson's Tears##5219
32,Accept,5220,Return to Chillwind Camp,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5220,,,,,,,"","",accept Return to Chillwind Camp##5220
33,TurnIn,5220,Return to Chillwind Camp,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5220,,,,,,,"","",turnin Return to Chillwind Camp##5220
34,Accept,5222,Target: Writhing Haunt,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5222,,,,,,,"","",accept Target: Writhing Haunt##5222
35,Accept,5903,A Plague Upon Thee,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5903,,,,,,,"","",accept A Plague Upon Thee##5903
36,TurnIn,5222,Target: Writhing Haunt,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5222,,,,,,,"","",turnin Target: Writhing Haunt##5222
37,Accept,5223,Return to Chillwind Camp,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5223,,,,,,,"","",accept Return to Chillwind Camp##5223
38,Accept,4984,The Wildlife Suffers Too,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=4984,,,,,,,"","",accept The Wildlife Suffers Too##4984
39,Do,4984,The Wildlife Suffers Too,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=4984,,,,,,,"","",Do: The Wildlife Suffers Too |q 4984
40,TurnIn,4984,The Wildlife Suffers Too,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=4984,,,,,,,"","",turnin The Wildlife Suffers Too##4984
41,Accept,4985,The Wildlife Suffers To,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=4985,,,,,,,"","",accept The Wildlife Suffers To##4985
42,Do,4985,The Wildlife Suffers To,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=4985,,,,,,,"","",Do: The Wildlife Suffers To |q 4985
43,TurnIn,4985,The Wildlife Suffers To,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=4985,,,,,,,"","",turnin The Wildlife Suffers To##4985
44,Accept,4986,Glyphed Oaken Branch,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=4986,,,,,,,"","",accept Glyphed Oaken Branch##4986
45,Run,,,Western Plaguelands,"65.3,86.8",,,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""65.3""
	""86.8""
]",65.3,86.8,"","","Run to 65.3,86.8 |goto Western Plaguelands 65.3,86.8"
46,Hearthstone,,,The Hinterlands,"13.8,41.6",,,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""13.8""
	""41.6""
]",13.8,41.6,"","",home The Hinterlands
47,TurnIn,626,Cortello's Riddle,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=626,,,,,,,"","",turnin Cortello's Riddle##626
48,UseHearthstone,,,Western Plaguelands,"80.8,46.8",,,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""80.8""
	""46.8""
]",80.8,46.8,"","",use Hearthstone##6948
