row_id,Action,ID,QuestName,Location,Coords,XP,Level,Text,WowHead,ItemID,ItemName,ItemAmount,coords_split,X,Y,NpcName,NpcId,Class,formatted_text
21,TurnIn,74,The Legend of Stalvan,Elwynn Forest,,,,,https://classic.wowhead.com/quest=74,,,,,,,"","",,turnin The Legend of Stalvan##74
22,Accept,75,The Legend of Stalvan,Elwynn Forest,,,,,https://classic.wowhead.com/quest=75,,,,,,,"","",,accept The Legend of Stalvan##75
23,Text,,,Elwynn Forest,,,,Go upstairs and loot the Box,https://classic.wowhead.com/quest=,,,,,,,"","",,Go upstairs and loot the Box
24,TurnIn,75,The Legend of Stalvan,Elwynn Forest,,,,,https://classic.wowhead.com/quest=75,,,,,,,"","",,turnin The Legend of Stalvan##75
25,Accept,78,The Legend of Stalvan,Elwynn Forest,,,,,https://classic.wowhead.com/quest=78,,,,,,,"","",,accept The Legend of Stalvan##78
26,Accept,94,A Watchful Eye,Elwynn Forest,,,,,https://classic.wowhead.com/quest=94,,,,,,,"","",,accept A Watchful Eye##94
27,Accept,128,Blackrock Bounty,Redridge Mountains,,,,,https://classic.wowhead.com/quest=128,,,,,,,"","",,accept Blackrock Bounty##128
28,TurnIn,94,A Watchful Eye,Redridge Mountains,,,,,https://classic.wowhead.com/quest=94,,,,,,,"","",,turnin A Watchful Eye##94
29,Do,91,Solomon's Law,Redridge Mountains,,,,,https://classic.wowhead.com/quest=91,,,,,,,"","",,Do: Solomon's Law
30,Text,,,,,,,"Wanted: Lieutenant Fangore,Blackrock Bounty and Howling in the Hills are pretty hard quests solo. I usually skip them and grind 6.650XP instead. You can try them solo or find a group, if not grind the mentioned XP.",https://classic.wowhead.com/quest=,,,,,,,"","",,"Wanted: Lieutenant Fangore,Blackrock Bounty and Howling in the Hills are pretty hard quests solo. I usually skip them and grind 6.650XP instead. You can try them solo or find a group, if not grind the mentioned XP."
31,Do,180,Wanted: Lieutenant Fangore,Redridge Mountains,,,,,https://classic.wowhead.com/quest=180,,,,,,,"","",,Do: Wanted: Lieutenant Fangore
32,Text,,,,,,,"There is a Drop-Quest-Item Glowing Shadowhide Pendant. You have to turn it in in Elwynn Forest, wich I think is a waste of time for 1.400xp. I will NOT include it in this guide, do it if you want though.",https://classic.wowhead.com/quest=,,,,,,,"","",,"There is a Drop-Quest-Item Glowing Shadowhide Pendant. You have to turn it in in Elwynn Forest, wich I think is a waste of time for 1.400xp. I will NOT include it in this guide, do it if you want though."
33,Text,,,,,,,"The next area is pretty dangerous even for good players. Additionally you might wanna do the escort quest that is in the cave(follow the left side). I usually dont do it,so this guide skips it.",https://classic.wowhead.com/quest=,,,,,,,"","",,"The next area is pretty dangerous even for good players. Additionally you might wanna do the escort quest that is in the cave(follow the left side). I usually dont do it,so this guide skips it."
34,Do,128,Blackrock Bounty,Redridge Mountains,,,,,https://classic.wowhead.com/quest=128,,,,,,,"","",,Do: Blackrock Bounty
35,Text,,,,,,,"Yowler is pretty hard too, as he has 2-3 adds. Do it if you can, grind 2000xp if you dont",https://classic.wowhead.com/quest=,,,,,,,"","",,"Yowler is pretty hard too, as he has 2-3 adds. Do it if you can, grind 2000xp if you dont"
36,Do,126,Howling in the Hills,Redridge Mountains,,,,,https://classic.wowhead.com/quest=126,,,,,,,"","",,Do: Howling in the Hills
37,Grind,,,,,,23+27000,the gnolls,https://classic.wowhead.com/quest=,,,,,,,"","",,"Grind until level23+27000
|ding 23+27000"
38,Do,127,Selling Fish,Redridge Mountains,,,,,https://classic.wowhead.com/quest=127,,,,,,,"","",,Do: Selling Fish
39,TurnIn,34,An Unwelcome Guest,Redridge Mountains,,,,,https://classic.wowhead.com/quest=34,,,,,,,"","",,turnin An Unwelcome Guest##34
40,TurnIn,127,Selling Fish,Redridge Mountains,,,,,https://classic.wowhead.com/quest=127,,,,,,,"","",,turnin Selling Fish##127
41,TurnIn,91,Solomon's Law,Redridge Mountains,,,,,https://classic.wowhead.com/quest=91,,,,,,,"","",,turnin Solomon's Law##91
42,TurnIn,180,Wanted: Lieutenant Fangore,Redridge Mountains,,,,,https://classic.wowhead.com/quest=180,,,,,,,"","",,turnin Wanted: Lieutenant Fangore##180
43,TurnIn,126,Howling in the Hills,Redridge Mountains,,,,,https://classic.wowhead.com/quest=126,,,,,,,"","",,turnin Howling in the Hills##126
44,TurnIn,128,Blackrock Bounty,Redridge Mountains,,,,,https://classic.wowhead.com/quest=128,,,,,,,"","",,turnin Blackrock Bounty##128
45,Fly,,,Duskwood,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,fpath Duskwood
46,TurnIn,78,The Legend of Stalvan,Duskwood,,,,,https://classic.wowhead.com/quest=78,,,,,,,"","",,turnin The Legend of Stalvan##78
47,Accept,79,The Legend of Stalvan,Duskwood,,,,,https://classic.wowhead.com/quest=79,,,,,,,"","",,accept The Legend of Stalvan##79
48,TurnIn,93,Dusky Crab Cakes,Duskwood,,,,,https://classic.wowhead.com/quest=93,,,,,,,"","",,turnin Dusky Crab Cakes##93
49,Accept,240,Return to Jitters,Duskwood,,,,,https://classic.wowhead.com/quest=240,,,,,,,"","",,accept Return to Jitters##240
50,TurnIn,79,The Legend of Stalvan,Duskwood,,,,,https://classic.wowhead.com/quest=79,,,,,,,"","",,turnin The Legend of Stalvan##79
51,Accept,80,The Legend of Stalvan,Duskwood,,,,,https://classic.wowhead.com/quest=80,,,,,,,"","",,accept The Legend of Stalvan##80
52,TurnIn,80,The Legend of Stalvan,Duskwood,,,,,https://classic.wowhead.com/quest=80,,,,,,,"","",,turnin The Legend of Stalvan##80
53,Accept,97,The Legend of Stalvan,Duskwood,,,,,https://classic.wowhead.com/quest=97,,,,,,,"","",,accept The Legend of Stalvan##97
54,TurnInOptional,377,Crime and Punishment,Duskwood,,,,,https://classic.wowhead.com/quest=377,,,,,,,"","",,
55,TurnIn,145,Messenger to Darkshire,Duskwood,,,,,https://classic.wowhead.com/quest=145,,,,,,,"","",,turnin Messenger to Darkshire##145
56,TurnIn,97,The Legend of Stalvan,Duskwood,,,,,https://classic.wowhead.com/quest=97,,,,,,,"","",,turnin The Legend of Stalvan##97
57,Fly,,,Stormwind City,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,fpath Stormwind City
58,Learn,,,Stormwind City,,,24,,https://classic.wowhead.com/quest=,,,,,,,"","",,Get your level 24 spells at your trainer
59,Fly,,,Wetlands,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,fpath Wetlands
60,Hearthstone,,,Wetlands,"11,61",,,,https://classic.wowhead.com/quest=,,,,"shape: (2,)
Series: '' [str]
[
	""11""
	""61""
]",11,61,"","",,home Wetlands
61,Text,,,,,,,Take the boat to Auberdine,https://classic.wowhead.com/quest=,,,,,,,"","",,Take the boat to Auberdine
62,Text,,,,,,,,https://classic.wowhead.com/quest=,,,,,,,"","",,
