Name,Action,ID,QuestName,Location,Coords,XP,Level,Class,Text,WowHead
Accept: [QA5085],Accept,5085,Mystery Goo,Felwood,,,,,,https://classic.wowhead.com/quest=5085
Do: [QC4084],Do,4084,Silver Heart,Felwood,,,,,,https://classic.wowhead.com/quest=4084
TurnIn: [QT4084],TurnIn,4084,Silver Heart,Felwood,,,,,,https://classic.wowhead.com/quest=4084
Use your [H] Hearthstone.,UseHearthstone,,,Felwood,,,,,,https://classic.wowhead.com/quest=
Fly to [F Ruth'Theran],Fly,,,Ruth'Theran,,,,,,https://classic.wowhead.com/quest=
TurnIn: [QT978],TurnIn,978,Moontouched Wildkin,Ruth'Theran,,,,,,https://classic.wowhead.com/quest=978
Accept: [QA979],Accept,979,Find Ranshalla,Ruth'Theran,,,,,,https://classic.wowhead.com/quest=979
Fly to [F Winterspring],Fly,,,Winterspring,,,,,,https://classic.wowhead.com/quest=
Accept: [QA6604],Accept,6604,Enraged Wildkin,Winterspring,,,,,,https://classic.wowhead.com/quest=6604
TurnIn: [QT5250],TurnIn,5250,Starfall,Winterspring,,,,,,https://classic.wowhead.com/quest=5250
Accept: [QA5244],Accept,5244,The Ruins of Kel'Theril,Winterspring,,,,,,https://classic.wowhead.com/quest=5244
TurnIn: [QT6604],TurnIn,6604,Enraged Wildkin,Winterspring,,,,,,https://classic.wowhead.com/quest=6604
TurnIn: [QT5244],TurnIn,5244,The Ruins of Kel'Theril,Winterspring,,,,,,https://classic.wowhead.com/quest=5244
Accept: [QA5245],Accept,5245,Troubled Spirits of Kel'Theril,Winterspring,,,,,,https://classic.wowhead.com/quest=5245
Accept: [QA4861],Accept,4861,Enraged Wildkin,Winterspring,,,,,,https://classic.wowhead.com/quest=4861
Do: [QC5245],Do,5245,Troubled Spirits of Kel'Theril,Winterspring,,,,,,https://classic.wowhead.com/quest=5245
Do: [QC5245],Do,5245,TODO: Add specific questparts,Winterspring,,,,,,https://classic.wowhead.com/quest=5245
Do: [QC5245],Do,5245,TODO: Add specific questparts,Winterspring,,,,,,https://classic.wowhead.com/quest=5245
Do: [QC5245],Do,5245,TODO: Add specific questparts,Winterspring,,,,,,https://classic.wowhead.com/quest=5245
TurnIn: [QT5085],TurnIn,5085,Mystery Goo,Winterspring,,,,,,https://classic.wowhead.com/quest=5085
TurnIn: [QT4861],TurnIn,4861,Enraged Wildkin,Winterspring,,,,,,https://classic.wowhead.com/quest=4861
Accept: [QA4863],Accept,4863,Enraged Wildkin,Winterspring,,,,,,https://classic.wowhead.com/quest=4863
TurnIn: [QT4863],TurnIn,4863,Enraged Wildkin,Winterspring,,,,,,https://classic.wowhead.com/quest=4863
Accept: [QA4864],Accept,4864,Enraged Wildkin,Winterspring,,,,,,https://classic.wowhead.com/quest=4864
Do: [QC4864],Do,4864,Enraged Wildkin,Winterspring,,,,,,https://classic.wowhead.com/quest=4864
Do: [QC4864],Do,4864,Enraged Wildkin,Winterspring,,,,,,https://classic.wowhead.com/quest=4864
TurnIn: [QT979],TurnIn,979,Find Ranshalla,Winterspring,,,,,,https://classic.wowhead.com/quest=979
Accept: [QA4901],Accept,4901,Guardians of the Altar,Winterspring,,,,,,https://classic.wowhead.com/quest=4901
Do: [QC4901],Do,4901,Guardians of the Altar,Winterspring,,,,,,https://classic.wowhead.com/quest=4901
"Run to [G60,73.3Winterspring]",Run,,,Winterspring,"60,73.3",,,,,https://classic.wowhead.com/quest=
TurnIn: [QT4864],TurnIn,4864,Enraged Wildkin,Winterspring,,,,,,https://classic.wowhead.com/quest=4864
TurnIn: [QT4842],TurnIn,4842,Strange Sources,Winterspring,,,,,,https://classic.wowhead.com/quest=4842
Use your [H] Hearthstone.,UseHearthstone,,,,,,,,,https://classic.wowhead.com/quest=
Fly to [F Ruth'Theran],Fly,,,Ruth'Theran,,,,,,https://classic.wowhead.com/quest=
TurnIn: [QT4901],TurnIn,4901,Guardians of the Altar,Darnassus,,,,,,https://classic.wowhead.com/quest=4901
Accept: [QA4902],Accept,4902,Wildkin of Elune,Darnassus,,,,,,https://classic.wowhead.com/quest=4902
TurnIn: [QT4902],TurnIn,4902,Wildkin of Elune,Darnassus,,,,,,https://classic.wowhead.com/quest=4902
Fly to [F Darkshore],Fly,,,Darkshore,,,,,,https://classic.wowhead.com/quest=
Take the boat to Wetlands,Text,,,Darkshore,,,,,Take the boat to Wetlands,https://classic.wowhead.com/quest=
Fly to [F Ironforge],Fly,,,Ironforge,,,,,,https://classic.wowhead.com/quest=
TurnIn: [QT2977][O],TurnInOptional,2977,Return to Ironforge,Ironforge,,,,,,https://classic.wowhead.com/quest=2977
Accept: [QA2964][O],AcceptOptional,2964,A Future Task,Ironforge,,,,,,https://classic.wowhead.com/quest=2964
TurnIn: [QT2964][O],TurnInOptional,2964,A Future Task,Ironforge,,,,,,https://classic.wowhead.com/quest=2964
Accept: [QA3702],Accept,3702,The Smoldering Ruins of Thaurissan,Ironforge,,,,,,https://classic.wowhead.com/quest=3702
Do: [QC3702],Do,3702,The Smoldering Ruins of Thaurissan,Ironforge,,,,,,https://classic.wowhead.com/quest=3702
TurnIn: [QT3702],TurnIn,3702,The Smoldering Ruins of Thaurissan,Ironforge,,,,,,https://classic.wowhead.com/quest=3702
Accept: [QA3701],Accept,3701,The Smoldering Ruins of Thaurissan,Ironforge,,,,,,https://classic.wowhead.com/quest=3701
Fly to [F Redridge],Fly,,,Redridge,,,,,,https://classic.wowhead.com/quest=
