Name,Action,ID,Location,Coords,XP,Level,Class,Text,Wowhead
TurnIn: [QT10236],TurnIn,10236,,,,,,,https://classic.wowhead.com/quest=10236
Accept: [QA10238],Accept,10238,,,,,,,https://classic.wowhead.com/quest=10238
Free all 3 Goblins at the following locations,Text,,,,,,,Free all 3 Goblins at the following locations,https://classic.wowhead.com/quest=
"Run to [G45,41Hellfire Peninsula]",Run,,Hellfire Peninsula,"45,41",,,,,"https://classic.wowhead.com/quest=45,41"
"Run to [G46,45Hellfire Peninsula]",Run,,Hellfire Peninsula,"46,45",,,,,"https://classic.wowhead.com/quest=46,45"
"Run to [G47,46Hellfire Peninsula]",Run,,Hellfire Peninsula,"47,46",,,,,"https://classic.wowhead.com/quest=47,46"
Do: [QC10238],Do,10238,,,,,,,https://classic.wowhead.com/quest=10238
TurnIn: [QT10238],TurnIn,10238,,,,,,,https://classic.wowhead.com/quest=10238
Accept: [QA10629],Accept,10629,,,,,,,https://classic.wowhead.com/quest=10629
"Kill Hellboars, interact with the poop of the fel guard until you find the key,ye pretty disgusting!",Text,,,,,,,"Kill Hellboars, interact with the poop of the fel guard until you find the key,ye pretty disgusting!",https://classic.wowhead.com/quest=
Do: [QC10629],Do,10629,,,,,,,https://classic.wowhead.com/quest=10629
TurnIn: [QT10629],TurnIn,10629,,,,,,,https://classic.wowhead.com/quest=10629
Accept: [QA10630],Accept,10630,,,,,,,https://classic.wowhead.com/quest=10630
Do: [QC10630],Do,10630,,,,,,,https://classic.wowhead.com/quest=10630
TurnIn: [QT10630],TurnIn,10630,,,,,,,https://classic.wowhead.com/quest=10630
"If you dont care for gold -> Die and respawn,Otherwise just run back to the temple",Text,,,,,,,"If you dont care for gold -> Die and respawn,Otherwise just run back to the temple",https://classic.wowhead.com/quest=
TurnIn: [QT9545],TurnIn,9545,,,,,,,https://classic.wowhead.com/quest=9545
TurnIn: [QT9427],TurnIn,9427,,,,,,,https://classic.wowhead.com/quest=9427
Fly to [F Honor Hold],Fly,,Honor Hold,,,,,,https://classic.wowhead.com/quest=
TurnIn: [QT10057],TurnIn,10057,,,,,,,https://classic.wowhead.com/quest=10057
TurnIn: [QT9355],TurnIn,9355,,,,,,,https://classic.wowhead.com/quest=9355
Do: [QC9356],Do,9356,,,,,,,https://classic.wowhead.com/quest=9356
Do: [QC10484],Do,10484,,,,,,,https://classic.wowhead.com/quest=10484
TurnIn: [QT10484],TurnIn,10484,,,,,,,https://classic.wowhead.com/quest=10484
Accept: [QA10485],Accept,10485,,,,,,,https://classic.wowhead.com/quest=10485
Do: [QC10485],Do,10485,,,,,,,https://classic.wowhead.com/quest=10485
TurnIn: [QT10485],TurnIn,10485,,,,,,,https://classic.wowhead.com/quest=10485
Accept: [QA10903],Accept,10903,,,,,,,https://classic.wowhead.com/quest=10903
Take the gryphon to Shatter Point and then fly back to Honor Hold,Text,,,,,,,Take the gryphon to Shatter Point and then fly back to Honor Hold,https://classic.wowhead.com/quest=
TurnIn: [QT10903],TurnIn,10903,,,,,,,https://classic.wowhead.com/quest=10903
Accept: [QA10909],Accept,10909,,,,,,,https://classic.wowhead.com/quest=10909
Accept: [QA10916],Accept,10916,,,,,,,https://classic.wowhead.com/quest=10916
Buy a Silken Thread from Hama in the next room,Text,,,,,,,Buy a Silken Thread from Hama in the next room,https://classic.wowhead.com/quest=
Downstairs at the Gem vendor buy a Sparkling Zirkon,Text,,,,,,,Downstairs at the Gem vendor buy a Sparkling Zirkon,https://classic.wowhead.com/quest=
In the tower next to the Inn buy a Maiden's Anguish from Zabraxis,Text,,,,,,,In the tower next to the Inn buy a Maiden's Anguish from Zabraxis,https://classic.wowhead.com/quest=
At the blacksmith house buy Fei Feis Doggy treat with the items you just bought,Text,,,,,,,At the blacksmith house buy Fei Feis Doggy treat with the items you just bought,https://classic.wowhead.com/quest=
Give Fei Fei the treats until you end up behind the Inn and get the beads,Text,,,,,,,Give Fei Fei the treats until you end up behind the Inn and get the beads,https://classic.wowhead.com/quest=
TurnIn: [QT10916],TurnIn,10916,,,,,,,https://classic.wowhead.com/quest=10916
"Run to [G45,77Hellfire Peninsula]",Run,,Hellfire Peninsula,"45,77",,,,,"https://classic.wowhead.com/quest=45,77"
Use the Anchorite Relic,Text,,,,,,,Use the Anchorite Relic,https://classic.wowhead.com/quest=
Do: [QC10909],Do,10909,,,,,,,https://classic.wowhead.com/quest=10909
"Run to [G50,83Hellfire Peninsula]",Run,,Hellfire Peninsula,"50,83",,,,,"https://classic.wowhead.com/quest=50,83"
Bring an uncontrolled Voidwalker to 25% use the quest Item and loot the crystal,Text,,,,,,,Bring an uncontrolled Voidwalker to 25% use the quest Item and loot the crystal,https://classic.wowhead.com/quest=
Do: [QC9383],Do,9383,,,,,,,https://classic.wowhead.com/quest=9383
TurnIn: [QT9356],TurnIn,9356,,,,,,,https://classic.wowhead.com/quest=9356
TurnIn: [QT10909],TurnIn,10909,,,,,,,https://classic.wowhead.com/quest=10909
Accept: [QA10935],Accept,10935,,,,,,,https://classic.wowhead.com/quest=10935
"Talk to Barada, this will start an event,kill the mobs with the beards",Text,,,,,,,"Talk to Barada, this will start an event,kill the mobs with the beards",https://classic.wowhead.com/quest=
TurnIn: [QT10935],TurnIn,10935,,,,,,,https://classic.wowhead.com/quest=10935
Accept: [QA10936],Accept,10936,,,,,,,https://classic.wowhead.com/quest=10936
TurnIn: [QT10936],TurnIn,10936,,,,,,,https://classic.wowhead.com/quest=10936
Fly to [F Telhamat],Fly,,Telhamat,,,,,,https://classic.wowhead.com/quest=
TurnIn: [QT9383],TurnIn,9383,,,,,,,https://classic.wowhead.com/quest=9383
Accept: [QA9912],Accept,9912,,,,,,,https://classic.wowhead.com/quest=9912
Accept: [QA10159],Accept,10159,,,,,,,https://classic.wowhead.com/quest=10159
Accept: [QA9372],Accept,9372,,,,,,,https://classic.wowhead.com/quest=9372
Accept: [QA10132],Accept,10132,,,,,,,https://classic.wowhead.com/quest=10132
Do: [QC9372],Do,9372,,,,,,,https://classic.wowhead.com/quest=9372
TurnIn: [QT9372],TurnIn,9372,,,,,,,https://classic.wowhead.com/quest=9372
Accept: [QA10255],Accept,10255,,,,,,,https://classic.wowhead.com/quest=10255
Do: [QC10255],Do,10255,,,,,,,https://classic.wowhead.com/quest=10255
TurnIn: [QT10255],TurnIn,10255,,,,,,,https://classic.wowhead.com/quest=10255
Do: [QC10159],Do,10159,,,,,,,https://classic.wowhead.com/quest=10159
TurnIn: [QT10159],TurnIn,10159,,,,,,,https://classic.wowhead.com/quest=10159
"Youll need a group for the next quests, or just skip them.",Text,,,,,,,"Youll need a group for the next quests, or just skip them.",https://classic.wowhead.com/quest=
Do: [QC10132],Do,10132,,,,,,,https://classic.wowhead.com/quest=10132
Accept: [QA10134],Accept,10134,,,,,,,https://classic.wowhead.com/quest=10134
TurnIn: [QT10134],TurnIn,10134,,,,,,,https://classic.wowhead.com/quest=10134
TurnIn: [QT10132],TurnIn,10132,,,,,,,https://classic.wowhead.com/quest=10132
Accept: [QA10349],Accept,10349,,,,,,,https://classic.wowhead.com/quest=10349
TurnIn: [QT10349],TurnIn,10349,,,,,,,https://classic.wowhead.com/quest=10349
