Name,Action,ID,QuestName,Location,Coords,XP,Level,"Class,Rep",Text,WowHead,ItemID,ItemName,ItemAmount
Do: [QC1007],Do,1007,The Ancient Statuette,Ashenvale,,,,,,https://classic.wowhead.com/quest=1007,,,
TurnIn: [QT1007],TurnIn,1007,The Ancient Statuette,,,,,,,https://classic.wowhead.com/quest=1007,,,
Accept: [QA1009],Accept,1009,Ruuzel,Ashenvale,,,,,,https://classic.wowhead.com/quest=1009,,,
"As a Group do Ruuzel, if youre solo skip it. (Some classes can do it solo too, Mage,Warlock,Hunter especially).",Text,,,Ashenvale,,,,,"As a Group do Ruuzel, if youre solo skip it. (Some classes can do it solo too, Mage,Warlock,Hunter especially).",https://classic.wowhead.com/quest=,,,
Do: [QC1009],Do,1009,Ruuzel,Ashenvale,,,,,,https://classic.wowhead.com/quest=1009,,,
Do: [QC1008],Do,1008,The Zoram Strand,Ashenvale,,,,,,https://classic.wowhead.com/quest=1008,,,
Grind the nagas/crabs  till level [XP22+5000 22+5000],Grind,,,,,,22+5000,,the nagas/crabs,https://classic.wowhead.com/quest=,,,
TurnIn: [QT1009],TurnIn,1009,Ruuzel,Ashenvale,,,,,,https://classic.wowhead.com/quest=1009,,,
TurnIn: [QT1008],TurnIn,1008,The Zoram Strand,Ashenvale,,,,,,https://classic.wowhead.com/quest=1008,,,
Accept: [QA1134],Accept,1134,Pridewings of Stonetalon,Ashenvale,,,,,,https://classic.wowhead.com/quest=1134,,,
TurnIn: [QT1023],TurnIn,1023,Raene's Cleansing,Ashenvale,,,,,,https://classic.wowhead.com/quest=1023,,,
Use your [H] Hearthstone.,UseHearthstone,,,Ashenvale,,,,,,https://classic.wowhead.com/quest=,,,
Accept: [QA143],Accept,143,Messenger to Westfall,,,,,,,https://classic.wowhead.com/quest=143,,,
Thanks for using my guide. If it helped you and you "want to give back a little": There is a Paypal-Link on curseforge. Thanks <3,,,,,,,,,,https://classic.wowhead.com/quest=,,,
