Name,Action,ID,QuestName,Location,Coords,XP,Level,"Class,Rep",Text,WowHead,ItemID,ItemName,ItemAmount
Do: [QC126],Do,126,Howling in the Hills,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=126,,,
Grind the gnolls  till level [XP23+27000 23+27000],Grind,,,,,,23+27000,,the gnolls,https://classic.wowhead.com/quest=,,,
Do: [QC127],Do,127,Selling Fish,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=127,,,
TurnIn: [QT34],TurnIn,34,An Unwelcome Guest,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=34,,,
TurnIn: [QT127],TurnIn,127,Selling Fish,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=127,,,
TurnIn: [QT91],TurnIn,91,Solomon's Law,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=91,,,
TurnIn: [QT180],TurnIn,180,Wanted: Lieutenant Fangore,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=180,,,
TurnIn: [QT126],TurnIn,126,Howling in the Hills,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=126,,,
TurnIn: [QT128],TurnIn,128,Blackrock Bounty,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=128,,,
Fly to [F Duskwood],Fly,,,Duskwood,,,,,,https://classic.wowhead.com/quest=,,,
TurnIn: [QT78],TurnIn,78,The Legend of Stalvan,Duskwood,,,,,,https://classic.wowhead.com/quest=78,,,
Accept: [QA79],Accept,79,The Legend of Stalvan,Duskwood,,,,,,https://classic.wowhead.com/quest=79,,,
TurnIn: [QT93],TurnIn,93,Dusky Crab Cakes,Duskwood,,,,,,https://classic.wowhead.com/quest=93,,,
Accept: [QA240],Accept,240,Return to Jitters,Duskwood,,,,,,https://classic.wowhead.com/quest=240,,,
TurnIn: [QT79],TurnIn,79,The Legend of Stalvan,Duskwood,,,,,,https://classic.wowhead.com/quest=79,,,
Accept: [QA80],Accept,80,The Legend of Stalvan,Duskwood,,,,,,https://classic.wowhead.com/quest=80,,,
TurnIn: [QT80],TurnIn,80,The Legend of Stalvan,Duskwood,,,,,,https://classic.wowhead.com/quest=80,,,
Accept: [QA97],Accept,97,The Legend of Stalvan,Duskwood,,,,,,https://classic.wowhead.com/quest=97,,,
TurnIn: [QT377][O],TurnInOptional,377,Crime and Punishment,Duskwood,,,,,,https://classic.wowhead.com/quest=377,,,
TurnIn: [QT145],TurnIn,145,Messenger to Darkshire,Duskwood,,,,,,https://classic.wowhead.com/quest=145,,,
TurnIn: [QT97],TurnIn,97,The Legend of Stalvan,Duskwood,,,,,,https://classic.wowhead.com/quest=97,,,
Fly to [F Stormwind City],Fly,,,Stormwind City,,,,,,https://classic.wowhead.com/quest=,,,
[T] Get your Level 24 skills at your trainer.,Learn,,,Stormwind City,,,24,,,https://classic.wowhead.com/quest=,,,
Fly to [F Wetlands],Fly,,,Wetlands,,,,,,https://classic.wowhead.com/quest=,,,
"Set your [S] to Wetlands at [G11,61Wetlands]",Hearthstone,,,Wetlands,"11,61",,,,,https://classic.wowhead.com/quest=,,,
Take the boat to Auberdine,Text,,,,,,,,Take the boat to Auberdine,https://classic.wowhead.com/quest=,,,
Thanks for using my guide. If it helped you and you "want to give back a little": There is a Paypal-Link on curseforge. Thanks <3,Text,,,,,,,,,https://classic.wowhead.com/quest=,,,
