Name,Action,ID,QuestName,Location,Coords,XP,Level,"Class,Rep",Text,WowHead,ItemID,ItemName,ItemAmount
"Do: [QC101,2]",Do,"101,2",The Totem of Infliction,Duskwood,,,,,,"https://classic.wowhead.com/quest=101,2",,,
TurnIn: [QT240],TurnIn,240,Return to Jitters,Duskwood,,,,,,https://classic.wowhead.com/quest=240,,,
Do: [QC57],Do,57,The Night Watch,Duskwood,,,,,,https://classic.wowhead.com/quest=57,,,
TurnIn: [QT157],TurnIn,157,Deliver the Thread,Duskwood,,,,,,https://classic.wowhead.com/quest=157,,,
Accept: [QA158],Accept,158,Zombie Juice,Duskwood,,,,,,https://classic.wowhead.com/quest=158,,,
Accept: [QA225],Accept,225,The Weathered Grave,Duskwood,,,,,,https://classic.wowhead.com/quest=225,,,
TurnIn: [QT230],TurnIn,230,Sven's Camp,Duskwood,,,,,,https://classic.wowhead.com/quest=230,,,
Accept: [QA262],Accept,262,The Shadowy Figure,Duskwood,,,,,,https://classic.wowhead.com/quest=262,,,
"Run to [G56.4,52.6Westfall]",Run,,,Westfall,"56.4,52.6",,,,,https://classic.wowhead.com/quest=,,,
Fly to [F Duskwood],Fly,,,Duskwood,,,,,,https://classic.wowhead.com/quest=,,,
TurnIn: [QT262],TurnIn,262,The Shadowy Figure,Duskwood,,,,,,https://classic.wowhead.com/quest=262,,,
Accept: [QA265],Accept,265,The Shadowy Search Continues,Duskwood,,,,,,https://classic.wowhead.com/quest=265,,,
TurnIn: [QT57],TurnIn,57,The Night Watch,Duskwood,,,,,,https://classic.wowhead.com/quest=57,,,
Accept: [QA58],Accept,58,The Night Watch,Duskwood,,,,,,https://classic.wowhead.com/quest=58,,,
TurnIn: [QT265],TurnIn,265,The Shadowy Search Continues,Duskwood,,,,,,https://classic.wowhead.com/quest=265,,,
Accept: [QA266],Accept,266,Inquire at the Inn,Duskwood,,,,,,https://classic.wowhead.com/quest=266,,,
TurnIn: [QT225],TurnIn,225,The Weathered Grave,Duskwood,,,,,,https://classic.wowhead.com/quest=225,,,
Accept: [QA227],Accept,227,Morgan Ladimore,Duskwood,,,,,,https://classic.wowhead.com/quest=227,,,
TurnIn: [QT227],TurnIn,227,Morgan Ladimore,Duskwood,,,,,,https://classic.wowhead.com/quest=227,,,
TurnIn: [QT266],TurnIn,266,Inquire at the Inn,Duskwood,,,,,,https://classic.wowhead.com/quest=266,,,
Accept: [QA453],Accept,453,Finding the Shadowy Figure,Duskwood,,,,,,https://classic.wowhead.com/quest=453,,,
TurnIn: [QT158],TurnIn,158,Zombie Juice,Duskwood,,,,,,https://classic.wowhead.com/quest=158,,,
Accept: [QA156],Accept,156,Gather Rot Blossoms,Duskwood,,,,,,https://classic.wowhead.com/quest=156,,,
TurnIn: [QT221],TurnIn,221,Worgen in the Woods,Duskwood,,,,,,https://classic.wowhead.com/quest=221,,,
Do: [QC156],Do,156,Gather Rot Blossoms,Duskwood,,,,,,https://classic.wowhead.com/quest=156,,,
TurnIn: [QT156],TurnIn,156,Gather Rot Blossoms,Duskwood,,,,,,https://classic.wowhead.com/quest=156,,,
Accept: [QA159],Accept,159,Juice Delivery,Duskwood,,,,,,https://classic.wowhead.com/quest=159,,,
Fly to [F Westfall],Fly,,,Westfall,,,,,,https://classic.wowhead.com/quest=,,,
TurnIn: [QT453],Turnin,453,Finding the Shadowy Figure,Duskwood,,,,,,https://classic.wowhead.com/quest=453,,,
Accept: [QA268],Accept,268,Return to Sven,Duskwood,,,,,,https://classic.wowhead.com/quest=268,,,
TurnIn: [QT159],TurnIn,159,Juice Delivery,Duskwood,,,,,,https://classic.wowhead.com/quest=159,,,
Accept: [QA133],Accept,133,Ghoulish Effigy,Duskwood,,,,,,https://classic.wowhead.com/quest=133,,,
Do: [QC58],Do,58,The Night Watch,Duskwood,,,,,,https://classic.wowhead.com/quest=58,,,
Do: [QC133],Do,133,Ghoulish Effigy,Duskwood,,,,,,https://classic.wowhead.com/quest=133,,,
Do: [QC101],Do,101,The Totem of Infliction,Duskwood,,,,,,https://classic.wowhead.com/quest=101,,,
TurnIn: [QT133],TurnIn,133,Ghoulish Effigy,Duskwood,,,,,,https://classic.wowhead.com/quest=133,,,
Accept: [QA134],Accept,134,Ogre Thieves,Duskwood,,,,,,https://classic.wowhead.com/quest=134,,,
TurnIn: [QT268],Turnin,268,Return to Sven,Duskwood,,,,,,https://classic.wowhead.com/quest=268,,,
Accept: [QA323],Accept,323,Proving Your Worth,Duskwood,,,,,,https://classic.wowhead.com/quest=323,,,
Do: [QC323],Do,323,Proving Your Worth,Duskwood,,,,,,https://classic.wowhead.com/quest=323,,,
TurnIn: [QT323],Turnin,323,Proving Your Worth,Duskwood,,,,,,https://classic.wowhead.com/quest=323,,,
Accept: [QA269],Accept,269,Seeking Wisdom,Duskwood,,,,,,https://classic.wowhead.com/quest=269,,,
"Run to [G56.4,52.6Westfall]",Run,,,Westfall,"56.4,52.6",,,,,https://classic.wowhead.com/quest=,,,
Fly to [F Stormwind],Fly,,,Stormwind,,,,,,https://classic.wowhead.com/quest=,,,
Do(this is an optional quest!): [QC2746],DoOptional,2746,Items of Some Consequence,Stormwind City,,,,,,https://classic.wowhead.com/quest=2746,,,
Accept: [QA1274],Accept,1274,The Missing Diplomat,Stormwind City,,,,,,https://classic.wowhead.com/quest=1274,,,
TurnIn: [QT269],Turnin,269,Seeking Wisdom,Stormwind City,,,,,,https://classic.wowhead.com/quest=269,,,
Accept: [QA270],Accept,270,The Doomed Fleet,Stormwind City,,,,,,https://classic.wowhead.com/quest=270,,,
TurnIn: [QT1274],TurnIn,1274,The Missing Diplomat,Stormwind City,,,,,,https://classic.wowhead.com/quest=1274,,,
Accept: [QA1241],Accept,1241,The Missing Diplomat,Stormwind City,,,,,,https://classic.wowhead.com/quest=1241,,,
TurnIn: [QT2746][O],TurnInOptional,2746,Items of Some Consequence,Stormwind City,,,,,,https://classic.wowhead.com/quest=2746,,,
Accept: [QA434][O],AcceptOptional,434,,Stormwind City,,,,,,https://classic.wowhead.com/quest=434,,,
Do(this is an optional quest!): [QC434],DoOptional,434,,Stormwind City,,,,,,https://classic.wowhead.com/quest=434,,,
TurnIn: [QT1241],TurnIn,1241,The Missing Diplomat,Stormwind City,,,,,,https://classic.wowhead.com/quest=1241,,,
Accept: [QA1242],Accept,1242,The Missing Diplomat,Stormwind City,,,,,,https://classic.wowhead.com/quest=1242,,,
TurnIn: [QT1242],TurnIn,1242,The Missing Diplomat,Stormwind City,,,,,,https://classic.wowhead.com/quest=1242,,,
Accept: [QA1243],Accept,1243,The Missing Diplomat,Stormwind City,,,,,,https://classic.wowhead.com/quest=1243,,,
TurnIn: [QT434][O],TurnInOptional,434,,Stormwind City,,,,,,https://classic.wowhead.com/quest=434,,,
Accept: [QA394][O],AcceptOptional,394,,Stormwind City,,,,,,https://classic.wowhead.com/quest=394,,,
TurnIn: [QT394][O],TurnInOptional,394,,Stormwind City,,,,,,https://classic.wowhead.com/quest=394,,,
Accept: [QA395][O],AcceptOptional,395,,Stormwind City,,,,,,https://classic.wowhead.com/quest=395,,,
TurnIn: [QT395][O],TurnInOptional,395,,Stormwind City,,,,,,https://classic.wowhead.com/quest=395,,,
Accept: [QA396][O],AcceptOptional,396,,Stormwind City,,,,,,https://classic.wowhead.com/quest=396,,,
TurnIn: [QT396][O],TurnInOptional,396,,Stormwind City,,,,,,https://classic.wowhead.com/quest=396,,,
Use your [H] Hearthstone.,UseHearthstone,,,,,,,,,https://classic.wowhead.com/quest=,,,
Thanks for using my guide. If it helped you and you "want to give back a little": There is a Paypal-Link on curseforge. Thanks <3,,,,,,,,,,https://classic.wowhead.com/quest=,,,
