Name,Action,ID,QuestName,Location,Coords,XP,Level,Class,Text,WowHead
TurnIn: [QT5217],TurnIn,5217,Return to Chillwind Camp,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5217
Accept: [QA5219],Accept,5219,Target: Dalson's Tears,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5219
TurnIn: [QT5219],TurnIn,5219,Target: Dalson's Tears,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5219
Accept: [QA5220],Accept,5220,Return to Chillwind Camp,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5220
TurnIn: [QT5220],TurnIn,5220,Return to Chillwind Camp,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5220
Accept: [QA5222],Accept,5222,Target: Writhing Haunt,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5222
Accept: [QA5903],Accept,5903,A Plague Upon Thee,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5903
TurnIn: [QT5222],TurnIn,5222,Target: Writhing Haunt,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5222
Accept: [QA5223],Accept,5223,Return to Chillwind Camp,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5223
Accept: [QA4984],Accept,4984,The Wildlife Suffers Too,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=4984
Do: [QC4984],Do,4984,The Wildlife Suffers Too,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=4984
TurnIn: [QT4984],TurnIn,4984,The Wildlife Suffers Too,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=4984
Accept: [QA4985],Accept,4985,The Wildlife Suffers To,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=4985
Do: [QC4985],Do,4985,The Wildlife Suffers To,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=4985
TurnIn: [QT4985],TurnIn,4985,The Wildlife Suffers To,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=4985
Accept: [QA4986],Accept,4986,Glyphed Oaken Branch,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=4986
"Run to [G65.3,86.8Western Plaguelands]",Run,,,Western Plaguelands,"65.3,86.8",,,,,https://classic.wowhead.com/quest=
"Set your [H] to The Hinterlands at [G13.8,41.6The Hinterlands]",Hearthstone,,,The Hinterlands,"13.8,41.6",,,,,https://classic.wowhead.com/quest=
TurnIn: [QT626],TurnIn,626,Cortello's Riddle,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=626
Use your [H] Hearthstone.,UseHearthstone,,,Western Plaguelands,"80.8,46.8",,,,,https://classic.wowhead.com/quest=
