Name,Action,ID,QuestName,Location,Coords,XP,Level,Class,Text,WowHead
Accept: [QA5246],Accept,5246,Fragments of the Past,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5246
Do: [QC5903],Do,5903,A Plague Upon Thee,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5903
Do: [QC5181],Do,5181,Villains of Darrowshire,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5181
Do: [QC5181],Do,5181,TODO: Add specific questparts,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5181
TurnIn: [QT6024],TurnIn,6024,Hameya's Plea,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=6024
TurnIn: [QT5845],TurnIn,5845,Of Lost Honor,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5845
Accept: [QA5846],Accept,5846,Of Love and Family,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5846
Do: [QC5168],Do,5168,Heroes of Darrowshire,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5168
TurnIn: [QT5225],TurnIn,5225,Target: Gahrron's Withering,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5225
Accept: [QA5226],Accept,5226,Return to Chillwind Camp,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5226
TurnIn: [QT5846],TurnIn,5846,Of Love and Family,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5846
Accept: [QA5848],Accept,5848,Of Love and Family,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5848
TurnIn: [QT5226],TurnIn,5226,Return to Chillwind Camp,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5226
TurnIn: [QT5238],TurnIn,5238,Mission Accomplished!,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5238
TurnIn: [QT5903],TurnIn,5903,A Plague Upon Thee,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5903
Accept: [QA5904],Accept,5904,A Plague Upon Thee,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5904
Do: [QC5904],Do,5904,A Plague Upon Thee,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5904
TurnIn: [QT5904],TurnIn,5904,A Plague Upon Thee,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5904
Accept: [QA6389],Accept,6389,A Plague Upon Thee,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=6389
Accept: [QA6004],Accept,6004,Unfinished Business,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=6004
Do: [QC6004],Do,6004,Unfinished Business,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=6004
TurnIn: [QT6004],TurnIn,6004,Unfinished Business,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=6004
Accept: [QA6023],Accept,6023,Unfinished Business,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=6023
Do: [QC6023],Do,6023,Unfinished Business,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=6023
Do: [QC6023],Do,6023,TODO: Add specific questparts,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=6023
TurnIn: [QT6023],TurnIn,6023,Unfinished Business,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=6023
Accept: [QA6025],Accept,6025,Unfinished Business,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=6025
"If youre in a group do the next step,if not skip it",Text,,,Western Plaguelands,,,,,"If youre in a group do the next step,if not skip it",https://classic.wowhead.com/quest=
Do: [QC5168],Do,5168,TODO: Add specific questparts,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=5168
Do: [QC6025],Do,6025,Unfinished Business,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=6025
TurnIn: [QT6025],TurnIn,6025,Unfinished Business,Western Plaguelands,,,,,,https://classic.wowhead.com/quest=6025
Fly to [F Eastern Plaguelands],Fly,,,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=
TurnIn: [QT5181],TurnIn,5181,Villains of Darrowshire,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5181
TurnIn: [QT5168],TurnIn,5168,Heroes of Darrowshire,Eastern Plaguelands,,,,,,https://classic.wowhead.com/quest=5168
Fly to [F Ironforge],Fly,,,Ironforge,,,,,,https://classic.wowhead.com/quest=
