Name,Action,ID,QuestName,Location,Coords,XP,Level,"Class,Rep",Text,WowHead,ItemID,ItemName,ItemAmount
TurnIn: [QT2923],TurnIn,2923,Tinkmaster Overspark,Ironforge,,,,,,https://classic.wowhead.com/quest=2923,,,
TurnIn: [QT2925],TurnIn,2925,Klockmort's Essentials,Ironforge,,,,,,https://classic.wowhead.com/quest=2925,,,
TurnIn: [QT7807],TurnIn,7807,A Donation of Wool,Ironforge,,,,,,https://classic.wowhead.com/quest=7807,,,
TurnIn: [QT1072],TurnIn,1072,An Old Colleague,Ironforge,,,,,,https://classic.wowhead.com/quest=1072,,,
Take the train to stormwind.,Text,,,Ironforge,,,,,Take the train to stormwind.,https://classic.wowhead.com/quest=,,,
TurnIn: [QT322],TurnIn,322,Blessed Arm,Stormwind,,,,,,https://classic.wowhead.com/quest=322,,,
Accept: [QA325],Accept,325,Armed and Ready,Stormwind,,,,,,https://classic.wowhead.com/quest=325,,,
TurnIn: [QT293],TurnIn,293,Cleansing the Eye,Stormwind,,,,,,https://classic.wowhead.com/quest=293,,,
"[T] Get your Level 30 skills at your trainer.[A Paladin,Priest]",Learn,,,Stormwind,,,30,"Paladin,Priest",,https://classic.wowhead.com/quest=,,,
TurnIn: [QT335],TurnIn,335,A Noble Brew,Stormwind,,,,,,https://classic.wowhead.com/quest=335,,,
Accept: [QA336],Accept,336,A Noble Brew,Stormwind,,,,,,https://classic.wowhead.com/quest=336,,,
"[T] Get your Level 30 skills at your trainer.[A Warlock,Mage,Warrior]",Learn,,,Stormwind,,,30,"Warlock,Mage,Warrior",,https://classic.wowhead.com/quest=,,,
"If you have 60 silk already: TurnIn: [QT7793] A Donation of silk at: [G44.3, 73.9 Stormwind City]",Text,,,,,,,,"If you have 60 silk already: TurnIn: [QT7793] A Donation of silk at: [G44.3, 73.9 Stormwind City]",https://classic.wowhead.com/quest=,,,
Thanks for using my guide. If it helped you and you "want to give back a little": There is a Paypal-Link on curseforge. Thanks <3,,,,,,,,,,https://classic.wowhead.com/quest=,,,
