Name,Action,ID,QuestName,Location,Coords,XP,Level,"Class,Rep",Text,WowHead,ItemID,ItemName,ItemAmount
Accept: [QA982],Accept,982,"Deep Ocean, Vast Sea",Darkshore,,,,,,https://classic.wowhead.com/quest=982,,,
TurnIn: [QT958],TurnIn,958,Tools of the Highborne,Darkshore,,,,,,https://classic.wowhead.com/quest=958,,,
TurnIn: [QT4761],TurnIn,4761,Thundris Windweaver,Darkshore,,,,,,https://classic.wowhead.com/quest=4761,,,
Accept: [QA4762],Accept,4762,The Cliffspring River,Darkshore,,,,,,https://classic.wowhead.com/quest=4762,,,
Do: [QC985],Do,985,How Big a Threat?,Darkshore,,,,,,https://classic.wowhead.com/quest=985,,,
Grind  this area till level [XP14 14],Grind,,,this area ,,,14,,,https://classic.wowhead.com/quest=,,,
TurnIn: [QT4812],TurnIn,4812,As Water Cascades,Darkshore,,,,,,https://classic.wowhead.com/quest=4812,,,
Accept: [QA4813],Accept,4813,The Fragments Within,Darkshore,,,,,,https://classic.wowhead.com/quest=4813,,,
TurnIn: [QT957],TurnIn,957,Bashal'Aran,Darkshore,,,,,,https://classic.wowhead.com/quest=957,,,
Accept: [QA4723],Accept,4723,Beached Sea Creature,Darkshore,,,,,,https://classic.wowhead.com/quest=4723,,,
Do: [QC982],Do,982,"Deep Ocean, Vast Sea",Darkshore,,,,,,https://classic.wowhead.com/quest=982,,,
TurnIn: [QT1001],TurnIn,1001,Buzzbox 411,Darkshore,,,,,,https://classic.wowhead.com/quest=1001,,,
Accept: [QA1002],Accept,1002,Buzzbox 323,Darkshore,,,,,,https://classic.wowhead.com/quest=1002,,,
Accept: [QA4725],Accept,4725,Beached Sea Turtle,Darkshore,,,,,,https://classic.wowhead.com/quest=4725,,,
Start killing all Moonstalkers and Rabid Thistle Bears you see!,Text,,,Darkshore,,,,,Start killing all Moonstalkers and Rabid Thistle Bears you see!,https://classic.wowhead.com/quest=,,,
"Run to [G50.7,24.8Darkshore]",Run,,,Darkshore,"50.7,24.8",,,,,https://classic.wowhead.com/quest=,,,
Jump into the water.,Text,,,,,,,,Jump into the water.,https://classic.wowhead.com/quest=,,,
"Run to [G50.8, 25.3Darkshore]",Run,,,Darkshore,"50.8, 25.3",,,,,https://classic.wowhead.com/quest=,,,
Do: [QC4762],Do,4762,The Cliffspring River,Darkshore,,,,,"Do: [QC4762] at [G50.82,25.5Darkshore]",https://classic.wowhead.com/quest=4762,,,
Accept: [QA4727],Accept,4727,Beached Sea Turtle,Darkshore,,,,,,https://classic.wowhead.com/quest=4727,,,
TurnIn: [QT965],TurnIn,965,The Tower of Althalaxx,Darkshore,,,,,,https://classic.wowhead.com/quest=965,,,
Accept: [QA966],Accept,966,The Tower of Althalaxx,Darkshore,,,,,,https://classic.wowhead.com/quest=966,,,
"Many classes CAN NOT do this quest properly(Warriors especially) if you cant, DONT WORRY, you can do it later!!!(just cancel it, I will make you accept it again)",Text,,,,,,,,"Many classes CAN NOT do this quest properly(Warriors especially) if you cant, DONT WORRY, you can do it later!!!(just cancel it, I will make you accept it again)",https://classic.wowhead.com/quest=,,,
Do: [QC966],Do,966,The Tower of Althalaxx,Darkshore,,,,,,https://classic.wowhead.com/quest=966,,,
TurnIn: [QT966],TurnIn,966,The Tower of Althalaxx,Darkshore,,,,,,https://classic.wowhead.com/quest=966,,,
Accept: [QA967],Accept,967,The Tower of Althalaxx,Darkshore,,,,,,https://classic.wowhead.com/quest=967,,,
Do: [QC2138],Do,2138,Cleansing of the Infected,Darkshore,,,,,,https://classic.wowhead.com/quest=2138,,,
Do: [QC947],Do,947,Cave Mushrooms,Darkshore,,,,,,https://classic.wowhead.com/quest=947,,,
Do: [QC1002],Do,1002,Buzzbox 323,,,,,,,https://classic.wowhead.com/quest=1002,,,
TurnIn: [QT1002],TurnIn,1002,Buzzbox 323,,,,,,,https://classic.wowhead.com/quest=1002,,,
Accept: [QA1003],Accept,1003,Buzzbox 525,,,,,,,https://classic.wowhead.com/quest=1003,,,
"Die on Purpose and rezz at the spirit healer. Yes this gives a 5min debuff, but it wont matter.",Text,,,Darkshore,,,,,"Die on Purpose and rezz at the spirit healer. Yes this gives a 5min debuff, but it wont matter.",https://classic.wowhead.com/quest=,,,
TurnIn: [QT2138],TurnIn,2138,Cleansing of the Infected,Darkshore,,,,,,https://classic.wowhead.com/quest=2138,,,
TurnIn: [QT985],TurnIn,985,How Big a Threat?,Darkshore,,,,,,https://classic.wowhead.com/quest=985,,,
Accept: [QA986],Accept,986,A Lost Master,,,,,,,https://classic.wowhead.com/quest=986,,,
TurnIn: [QT982],TurnIn,982,"Deep Ocean, Vast Sea",Darkshore,,,,,,https://classic.wowhead.com/quest=982,,,
TurnIn: [QT4762],TurnIn,4762,The Cliffspring River,Darkshore,,,,,,https://classic.wowhead.com/quest=4762,,,
TurnIn: [QT4813],TurnIn,4813,The Fragments Within,Darkshore,,,,,,https://classic.wowhead.com/quest=4813,,,
TurnIn: [QT947],TurnIn,947,Cave Mushrooms,Darkshore,,,,,,https://classic.wowhead.com/quest=947,,,
Accept: [QA948],Accept,948,Onu,,,,,,,https://classic.wowhead.com/quest=948,,,
TurnIn: [QT4727],TurnIn,4727,Beached Sea Turtle,Darkshore,,,,,,https://classic.wowhead.com/quest=4727,,,
TurnIn: [QT4725],TurnIn,4725,Beached Sea Turtle,Darkshore,,,,,,https://classic.wowhead.com/quest=4725,,,
TurnIn: [QT4723],TurnIn,4723,Beached Sea Creature,Darkshore,,,,,,https://classic.wowhead.com/quest=4723,,,
"[A Nightelf]As a Nightelf you have to do the Wetlands run now all the way to Ironforge, Get the Flightpaths in Wetlands,Loch Modan and Ironforge itself",Text,,,Darkshore,,,,,"[A Nightelf]As a Nightelf you have to do the Wetlands run now all the way to Ironforge, Get the Flightpaths in Wetlands,Loch Modan and Ironforge itself",https://classic.wowhead.com/quest=,,,
"Set your [S] to Ironforge at [G18.6, 51.6Ironforge][A Nightelf]",Hearthstone,,,Ironforge,"18.6, 51.6",,,Nightelf,,https://classic.wowhead.com/quest=,,,
"Use your [H] Hearthstone.[A Dwarf,Gnome,Human]",UseHearthstone,,,,,,,"Dwarf,Gnome,Human",,https://classic.wowhead.com/quest=,,,
Buy lvl 15 Food/Water (I recommend 30-40 each),Text,,,,,,,,Buy lvl 15 Food/Water (I recommend 30-40 each),https://classic.wowhead.com/quest=,,,
Thanks for using my guide. If it helped you and you "want to give back a little": There is a Paypal-Link on curseforge. Thanks <3,,,,,,,,,,,,,
