Name,Action,ID,QuestName,Location,Coords,XP,Level,Class,Text,WowHead
Accept: [QA4129],Accept,4129,The Knife Revealed,Feralas,,,,,,https://classic.wowhead.com/quest=4129
TurnIn: [QT4129],Turnin,4129,The Knife Revealed,Feralas,,,,,,https://classic.wowhead.com/quest=4129
TurnIn: [QT3787],Turnin,3787,Jonespyre's Request,Feralas,,,,,,https://classic.wowhead.com/quest=3787
Accept: [QA4130],Accept,4130,Psychometric Reading,Feralas,,,,,,https://classic.wowhead.com/quest=4130
TurnIn: [QT4130],Turnin,4130,Psychometric Reading,Feralas,,,,,,https://classic.wowhead.com/quest=4130
Accept: [QA4131],Accept,4131,The Woodpaw Gnolls,Feralas,,,,,,https://classic.wowhead.com/quest=4131
Do: [QC2821],Do,2821,The Mark of Quality,Feralas,,,,,,https://classic.wowhead.com/quest=2821
Do: [QC2982],Do,2982,The High Wilderness,Feralas,,,,,,https://classic.wowhead.com/quest=2982
Accept: [QA2969],Accept,2969,Freedom for All Creatures,Feralas,,,,,,https://classic.wowhead.com/quest=2969
Do: [QC2969],Do,2969,Freedom for All Creatures,Feralas,,,,,,https://classic.wowhead.com/quest=2969
TurnIn: [QT2969],Turnin,2969,Freedom for All Creatures,Feralas,,,,,,https://classic.wowhead.com/quest=2969
Accept: [QA2970],Accept,2970,Doling Justice,Feralas,,,,,,https://classic.wowhead.com/quest=2970
Do: [QC2970],Do,2970,Doling Justice,Feralas,,,,,,https://classic.wowhead.com/quest=2970
TurnIn: [QT2970],Turnin,2970,Doling Justice,Feralas,,,,,,https://classic.wowhead.com/quest=2970
Accept: [QA2972],Accept,2972,Doling Justice,Feralas,,,,,,https://classic.wowhead.com/quest=2972
TurnIn: [QT4131],Turnin,4131,The Woodpaw Gnolls,Feralas,,,,,,https://classic.wowhead.com/quest=4131
Accept: [QA4135],Accept,4135,The Writhing Deep,Feralas,,,,,,https://classic.wowhead.com/quest=4135
You got a questitem in your inventory:,Text,,,Feralas,,,,,You got a questitem in your inventory:,https://classic.wowhead.com/quest=
"Run to [G73.2,63.9Feralas]",Run,,,Feralas,"73.2,63.9",,,,,https://classic.wowhead.com/quest=
"Run to [G72.3,64.2Feralas]",Run,,,Feralas,"72.3,64.2",,,,,https://classic.wowhead.com/quest=
TurnIn: [QT4135],Turnin,4135,The Writhing Deep,Feralas,,,,,,https://classic.wowhead.com/quest=4135
Accept: [QA4265],Accept,4265,Freed from the Hive,Feralas,,,,,,https://classic.wowhead.com/quest=4265
Do: [QC4265],Do,4265,Freed from the Hive,Feralas,,,,,,https://classic.wowhead.com/quest=4265
"You should have found the Chicken quest by now, Accept it now",Text,,,Feralas,,,,,"You should have found the Chicken quest by now, Accept it now",https://classic.wowhead.com/quest=
Accept: [QA2766],Accept,2766,Find OOX-22/FE!,Feralas,,,,,,https://classic.wowhead.com/quest=2766
TurnIn: [QT2766],Turnin,2766,Find OOX-22/FE!,Feralas,,,,,,https://classic.wowhead.com/quest=2766
Accept: [QA2767],Accept,2767,Rescue OOX-22/FE!,Feralas,,,,,,https://classic.wowhead.com/quest=2767
Do: [QC2767],Do,2767,Rescue OOX-22/FE!,Feralas,,,,,,https://classic.wowhead.com/quest=2767
TurnIn: [QT2982],Turnin,2982,The High Wilderness,Feralas,,,,,,https://classic.wowhead.com/quest=2982
TurnIn: [QT4265],Turnin,4265,Freed from the Hive,Feralas,,,,,,https://classic.wowhead.com/quest=4265
Accept: [QA4266],Accept,4266,A Hero's Welcome,Feralas,,,,,,https://classic.wowhead.com/quest=4266
TurnIn: [QT4266],Turnin,4266,A Hero's Welcome,Feralas,,,,,,https://classic.wowhead.com/quest=4266
Accept: [QA4267],Accept,4267,Rise of the Silithid,Feralas,,,,,,https://classic.wowhead.com/quest=4267
TurnIn: [QT2870],Turnin,2870,Against Lord Shalzaru,Feralas,,,,,,https://classic.wowhead.com/quest=2870
Accept: [QA2871],Accept,2871,Delivering the Relic,Feralas,,,,,,https://classic.wowhead.com/quest=2871
TurnIn: [QT2871],Turnin,2871,Delivering the Relic,Feralas,,,,,,https://classic.wowhead.com/quest=2871
TurnIn: [QT2821],Turnin,2821,The Mark of Quality,Feralas,,,,,,https://classic.wowhead.com/quest=2821
Fly to [F Darnassus],Fly,,,Darnassus,,,,,,https://classic.wowhead.com/quest=
