Name,Action,ID,QuestName,Location,Coords,XP,Level,"Class,Rep",Text,WowHead,ItemID,ItemName,ItemAmount
TurnIn: [QT129],TurnIn,129,A Free Lunch,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=129,,,
Accept: [QA130],Accept,130,Visit the Herbalist,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=130,,,
Do: [QC246],Do,246,Assessing the Threat,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=246,,,
Do: [QC125],Do,125,The Lost Tools,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=125,,,
"Run to [G70.6, 79.1Redridge Mountains]",Run,,,Redridge Mountains,"70.6, 79.1",,,,,https://classic.wowhead.com/quest=,,,
Do: [QC20],Do,20,Blackrock Menace,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=20,,,
Grind the Orcs till level [XP20 20],Grind,,,the Orcs,,,20,,,https://classic.wowhead.com/quest=,,,
Use your [H] Hearthstone.,UseHearthstone,,,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=,,,
TurnIn: [QT118],TurnIn,118,The Price of Shoes,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=118,,,
Accept: [QA119],Accept,119,Return to Verner,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=119,,,
TurnIn: [QT120],TurnIn,120,Messenger to Stormwind,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=120,,,
Accept: [QA121],Accept,121,Messenger to Stormwind,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=121,,,
[T] Get your Level 20 skills at your trainer.,Learn,,,,,,20,,,https://classic.wowhead.com/quest=,,,
Accept: [QA1698][A Warrior],Accept,1698,Yorus Barleybrew,Stormwind City,,,,Warrior,,https://classic.wowhead.com/quest=1698,,,
Fly to [F Redridge Mountains],Fly,1698,,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=1698,,,
TurnIn: [QT246],TurnIn,246,Assessing the Threat,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=246,,,
TurnIn: [QT20],TurnIn,20,Blackrock Menace,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=20,,,
TurnIn: [QT125],TurnIn,125,The Lost Tools,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=125,,,
Accept: [QA89],Accept,89,The Everstill Bridge,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=89,,,
TurnIn: [QT119],TurnIn,119,Return to Verner,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=119,,,
Accept: [QA124],Accept,124,A Baying of Gnolls,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=124,,,
TurnIn: [QT3741],TurnIn,3741,Hilary's Necklace,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=3741,,,
TurnIn: [QT121],TurnIn,121,Messenger to Stormwind,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=121,,,
TurnIn: [QT130],TurnIn,130,Visit the Herbalist,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=130,,,
Accept: [QA131],Accept,131,Delivering Daffodils,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=131,,,
TurnIn: [QT131],TurnIn,131,Delivering Daffodils,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=131,,,
"Set your [S] to Redridge Mountains at [G26.8,44.6Redridge Mountains]",Hearthstone,,,Redridge Mountains,"26.8,44.6",,,,,https://classic.wowhead.com/quest=,,,
TurnIn: [QT1698],TurnIn,1698,Yorus Barleybrew,,,,,,,https://classic.wowhead.com/quest=1698,,,
"Do [QC124- ][QC89 A Baying of Gnolls,The Everstill Bridge]",Text,124,A Baying of Gnolls,Redridge Mountains,,,,,"Do [QC124- ][QC89 A Baying of Gnolls,The Everstill Bridge]",https://classic.wowhead.com/quest=124,,,
TurnIn: [QT124],TurnIn,124,A Baying of Gnolls,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=124,,,
TurnIn: [QT89],TurnIn,89,The Everstill Bridge,Redridge Mountains,,,,,,https://classic.wowhead.com/quest=89,,,
Grind  the gnolls till level [XP20+19800 20+19800],Grind,,,the gnolls,,,20+19800,,,https://classic.wowhead.com/quest=,,,
Fly to [F Wetlands],Fly,,,Wetlands,,,,,,https://classic.wowhead.com/quest=,,,
TurnIn: [QT942],TurnIn,942,The Absent Minded Prospector,Wetlands,,,,,,https://classic.wowhead.com/quest=942,,,
Take the boat to Auberdine.,Text,,,Wetlands,,,,,Take the boat to Auberdine.,https://classic.wowhead.com/quest=,,,
Thanks for using my guide. If it helped you and you "want to give back a little": There is a Paypal-Link on curseforge. Thanks <3,,,,,,,,,,,,,
