Name,Action,ID,QuestName,Location,Coords,XP,Level,Class,Text,WowHead
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
Accept: [QA222],Accept,222,Worgen in the Woods,Duskwood,,,,,,https://classic.wowhead.com/quest=222
Do: [QC98],Do,98,The Legend of Stalvan,Duskwood,,,,,,https://classic.wowhead.com/quest=98
TurnIn: [QT98],TurnIn,98,The Legend of Stalvan,Duskwood,,,,,,https://classic.wowhead.com/quest=98
Do: [QC1244],Do,1244,The Missing Diplomat,Duskwood,,,,,,https://classic.wowhead.com/quest=1244
Use your [H] Hearthstone.,UseHearthstone,,,Duskwood,,,,,,https://classic.wowhead.com/quest=
TurnIn: [QT222],TurnIn,222,Worgen in the Woods,Duskwood,,,,,,https://classic.wowhead.com/quest=222
Accept: [QA223],Accept,223,Worgen in the Wood,Duskwood,,,,,,https://classic.wowhead.com/quest=223
TurnIn: [QT181],TurnIn,181,Look To The Stars,Duskwood,,,,,,https://classic.wowhead.com/quest=181
TurnIn: [QT223],TurnIn,223,Worgen in the Wood,Duskwood,,,,,,https://classic.wowhead.com/quest=223
TurnIn: [QT1244],TurnIn,1244,The Missing Diplomat,Duskwood,,,,,,https://classic.wowhead.com/quest=1244
Accept: [QA1245],Accept,1245,The Missing Diplomat,Duskwood,,,,,,https://classic.wowhead.com/quest=1245
Fly to [F Westfall],Fly,,,Westfall,,,,,,https://classic.wowhead.com/quest=
TurnIn: [QT1245],Turnin,1245,The Missing Diplomat,Stormwind City,,,,,,https://classic.wowhead.com/quest=1245
Accept: [QA1246],Accept,1246,The Missing Diplomat,Stormwind City,,,,,,https://classic.wowhead.com/quest=1246
TurnIn: [QT1246],Turnin,1246,The Missing Diplomat,Stormwind City,,,,,,https://classic.wowhead.com/quest=1246
Accept: [QA1447],Accept,1447,The Missing Diplomat,Stormwind City,,,,,,https://classic.wowhead.com/quest=1447
Do: [QC1447],Do,1447,The Missing Diplomat,Stormwind City,,,,,,https://classic.wowhead.com/quest=1447
TurnIn: [QT1447],Turnin,1447,The Missing Diplomat,Stormwind City,,,,,,https://classic.wowhead.com/quest=1447
Accept: [QA1247],Accept,1247,The Missing Diplomat,Stormwind City,,,,,,https://classic.wowhead.com/quest=1247
Accept: [QA2928][O],AcceptOptional,2928,Gyrodrillmatic Excavationators,Stormwind City,,,,,,https://classic.wowhead.com/quest=2928
TurnIn: [QT1247],Turnin,1247,The Missing Diplomat,Stormwind City,,,,,,https://classic.wowhead.com/quest=1247
Accept: [QA1248],Accept,1248,The Missing Diplomat,Stormwind City,,,,,,https://classic.wowhead.com/quest=1248
TurnIn: [QT1248],Turnin,1248,The Missing Diplomat,Wetlands,,,,,,https://classic.wowhead.com/quest=1248
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
Accept: [QA564],Accept,564,Costly Menace,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=564
Accept: [QA505],Accept,505,Syndicate Assassins,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=505
Do: [QC689],Do,689,A King's Tribute,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=689
Do: [QC505],Do,505,Syndicate Assassins,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=505
Do: [QC564],Do,564,Costly Menace,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=564
Accept: [QA510],Accept,510,Foreboding Plans,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=510
Accept: [QA511],Accept,511,Encrypted Letter,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=511
Use your [H] Hearthstone.,UseHearthstone,,,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=
TurnIn: [QT510],Turnin,510,Foreboding Plans,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=510
TurnIn: [QT505],Turnin,505,Syndicate Assassins,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=505
TurnIn: [QT511],Turnin,511,Encrypted Letter,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=511
Accept: [QA514],Accept,514,Letter to Stormpike,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=514
TurnIn: [QT564],Turnin,564,Costly Menace,Menethil,,,,,,https://classic.wowhead.com/quest=564
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
TurnIn: [QT514],Turnin,514,Letter to Stormpike,Ironforge,,,,,,https://classic.wowhead.com/quest=514
Accept: [QA525],Accept,525,Further Mysteries,Ironforge,,,,,,https://classic.wowhead.com/quest=525
Accept: [QA1453],Accept,1453,Reclaimers' Business in Desolace,Ironforge,,,,,,https://classic.wowhead.com/quest=1453
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
Do: [QC187],Do,187,Tiger Mastery,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=187
Do: [QC194],Do,194,Raptor Mastery,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=194
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
#N/A,,,,,,,,,,https://classic.wowhead.com/quest=
