Name,Action,ID,QuestName,Location,Coords,XP,Level,Class,Text,WowHead
Do: [QC1382],Do,1382,Strange Alliance,Desolace,,,,,,https://classic.wowhead.com/quest=1382
Do: [QC1387],Do,1387,Centaur Bounty,Desolace,,,,,,https://classic.wowhead.com/quest=1387
Accept: [QA5561],Accept,5561,Kodo Roundup,Desolace,,,,,,https://classic.wowhead.com/quest=5561
Do: [QC5561],Do,5561,Kodo Roundup,Desolace,,,,,,https://classic.wowhead.com/quest=5561
Do: [QC5501],Do,5501,Bone Collector,Desolace,,,,,,https://classic.wowhead.com/quest=5501
Do: [QC1459],Do,1459,Reagents for Reclaimers Inc.,Desolace,,,,,,https://classic.wowhead.com/quest=1459
TurnIn: [QT5561],Turnin,5561,Kodo Roundup,Desolace,,,,,,https://classic.wowhead.com/quest=5561
TurnIn: [QT1382],Turnin,1382,Strange Alliance,Desolace,,,,,,https://classic.wowhead.com/quest=1382
Accept: [QA1384],Accept,1384,Raid on the Kolkar,Desolace,,,,,,https://classic.wowhead.com/quest=1384
Use your [H] Hearthstone.,UseHearthstone,,,Desolace,,,,,,https://classic.wowhead.com/quest=
TurnIn: [QT1459],Turnin,1459,Reagents for Reclaimers Inc.,Desolace,,,,,,https://classic.wowhead.com/quest=1459
TurnIn: [QT1387],Turnin,1387,Centaur Bounty,Desolace,,,,,,https://classic.wowhead.com/quest=1387
TurnIn: [QT5501],Turnin,5501,Bone Collector,Desolace,,,,,,https://classic.wowhead.com/quest=5501
Do: [QC1384],Do,1384,Raid on the Kolkar,Desolace,,,,,,https://classic.wowhead.com/quest=1384
TurnIn: [QT1454],Turnin,1454,The Karnitol Shipwreck,Desolace,,,,,,https://classic.wowhead.com/quest=1454
Accept: [QA1455],Accept,1455,The Karnitol Shipwreck,Desolace,,,,,,https://classic.wowhead.com/quest=1455
Accept: [QA5741],Accept,5741,Sceptre of Light,Desolace,,,,,,https://classic.wowhead.com/quest=5741
TurnIn: [QT1438],Turnin,1438,Vahlarriel's Search,Desolace,,,,,,https://classic.wowhead.com/quest=1438
Accept: [QA1439],Accept,1439,Search for Tyranis,Desolace,,,,,,https://classic.wowhead.com/quest=1439
Do: [QC5741],Do,5741,Sceptre of Light,Desolace,,,,,,https://classic.wowhead.com/quest=5741
Do: [QC1439],Do,1439,Search for Tyranis,Desolace,,,,,,https://classic.wowhead.com/quest=1439
TurnIn: [QT1439],Turnin,1439,Search for Tyranis,Desolace,,,,,,https://classic.wowhead.com/quest=1439
"NEXT ACCEPT IS ESCORT,WAIT IF YOURE IN GRP!",Text,,,Desolace,,,,,"NEXT ACCEPT IS ESCORT,WAIT IF YOURE IN GRP!",https://classic.wowhead.com/quest=
Accept: [QA1440],Accept,1440,Return to Vahlarriel,Desolace,,,,,,https://classic.wowhead.com/quest=1440
TurnIn: [QT1440],Turnin,1440,Return to Vahlarriel,Desolace,,,,,,https://classic.wowhead.com/quest=1440
TurnIn: [QT1455],Turnin,1455,The Karnitol Shipwreck,Desolace,,,,,,https://classic.wowhead.com/quest=1455
Accept: [QA1456],Accept,1456,The Karnitol Shipwreck,Desolace,,,,,,https://classic.wowhead.com/quest=1456
TurnIn: [QT5741],Turnin,5741,Sceptre of Light,Desolace,,,,,,https://classic.wowhead.com/quest=5741
Accept: [QA6027],Accept,6027,Book of the Ancients,Desolace,,,,,,https://classic.wowhead.com/quest=6027
Do: [QC1456],Do,1456,The Karnitol Shipwreck,Desolace,,,,,,https://classic.wowhead.com/quest=1456
Do: [QC6027],Do,6027,Book of the Ancients,Desolace,,,,,,https://classic.wowhead.com/quest=6027
TurnIn: [QT6027],Turnin,6027,Book of the Ancients,Desolace,,,,,,https://classic.wowhead.com/quest=6027
Use your [H] Hearthstone.,UseHearthstone,,,Desolace,,,,,,https://classic.wowhead.com/quest=
TurnIn: [QT1456],Turnin,1456,The Karnitol Shipwreck,Desolace,,,,,,https://classic.wowhead.com/quest=1456
Accept: [QA1457],Accept,1457,The Karnitol Shipwreck,Desolace,,,,,,https://classic.wowhead.com/quest=1457
TurnIn: [QT1384],Turnin,1384,Raid on the Kolkar,Desolace,,,,,,https://classic.wowhead.com/quest=1384
Accept: [QA1370],Accept,1370,Stealing Supplies,Desolace,,,,,,https://classic.wowhead.com/quest=1370
Do: [QC1370],Do,1370,Stealing Supplies,Desolace,,,,,,https://classic.wowhead.com/quest=1370
TurnIn: [QT1370],Turnin,1370,Stealing Supplies,Desolace,,,,,,https://classic.wowhead.com/quest=1370
Accept: [QA1373],Accept,1373,Ongeku,Desolace,,,,,,https://classic.wowhead.com/quest=1373
"Run to [G41.3,93.0Desolace]",Run,,,Desolace,"41.3,93.0",,,,,https://classic.wowhead.com/quest=
"Run to [G47.5,30.3Feralas]",Run,,,Feralas,"47.5,30.3",,,,,https://classic.wowhead.com/quest=
"Run to [G47.3,37.5Feralas]",Run,,,Feralas,"47.3,37.5",,,,,https://classic.wowhead.com/quest=
"Get the [P] flightpath at: [G30.24,43.24Feralas]",Flightpath,,,Feralas,"30.24,43.24",,,,,https://classic.wowhead.com/quest=
Fly to [F The Barrens],Fly,,,The Barrens,,,,,,https://classic.wowhead.com/quest=
TurnIn: [QT1178],Turnin,1178,Goblin Sponsorship,The Barrens,,,,,,https://classic.wowhead.com/quest=1178
Accept: [QA1180],Accept,1180,Goblin Sponsorship,The Barrens,,,,,,https://classic.wowhead.com/quest=1180
TurnIn: [QT1111],Turnin,1111,Wharfmaster Dizzywig,The Barrens,,,,,,https://classic.wowhead.com/quest=1111
Accept: [QA1112],Accept,1112,Parts for Kravel,The Barrens,,,,,,https://classic.wowhead.com/quest=1112
Accept: [QA1040],Accept,1040,Passage to Booty Bay,The Barrens,,,,,,https://classic.wowhead.com/quest=1040
Take the boat to Booty Bay,Text,,,Stranglethorn Vale,,,,,Take the boat to Booty Bay,https://classic.wowhead.com/quest=
TurnIn: [QT1180],Turnin,1180,Goblin Sponsorship,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=1180
Accept: [QA1181],Accept,1181,Goblin Sponsorship,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=1181
TurnIn: [QT1040],Turnin,1040,Passage to Booty Bay,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=1040
Accept: [QA1041],Accept,1041,The Caravan Road,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=1041
"Set your [H] to Stranglethorn Vale at [G27,77Stranglethorn Vale]",Hearthstone,,,Stranglethorn Vale,"27,77",,,,,https://classic.wowhead.com/quest=
Accept: [QA605],Accept,605,Singing Blue Shards,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=605
Accept: [QA198],Accept,198,Supplies to Private Thorsen,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=198
Accept: [QA201],Accept,201,Investigate the Camp,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=201
Accept: [QA189],Accept,189,Bloodscalp Ears,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=189
Accept: [QA213],Accept,213,Hostile Takeover,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=213
TurnIn: [QT1181],Turnin,1181,Goblin Sponsorship,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=1181
Accept: [QA1182],Accept,1182,Goblin Sponsorship,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=1182
Accept: [QA578],Accept,578,The Stone of the Tides,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=578
Accept: [QA575],Accept,575,Supply and Demand,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=575
Do: [QC213],Do,213,Hostile Takeover,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=213
They key for the chest is ontop of the oil rig,Text,,,Stranglethorn Vale,,,,,They key for the chest is ontop of the oil rig,https://classic.wowhead.com/quest=
Do: [QC1182],Do,1182,Goblin Sponsorship,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=1182
Do: [QC195],Do,195,Raptor Mastery,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=195
Do: [QC188],Do,188,Tiger Mastery,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=188
You dont have to finish the Bloodscalp ears now,Text,,,Stranglethorn Vale,,,,,You dont have to finish the Bloodscalp ears now,https://classic.wowhead.com/quest=
Do: [QC189],Do,189,Bloodscalp Ears,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=189
TurnIn: [QT195],Turnin,195,Raptor Mastery,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=195
Accept: [QA196],Accept,196,Raptor Mastery,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=196
TurnIn: [QT5762],Turnin,5762,Hemet Nesingwary,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=5762
TurnIn: [QT188],Turnin,188,Tiger Mastery,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=188
TurnIn: [QT198],Turnin,198,Supplies to Private Thorsen,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=198
Do: [QC575],Do,575,Supply and Demand,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=575
"Run to [G26,17Stranglethorn Vale]",Run,,,Stranglethorn Vale,"26,17",,,,,https://classic.wowhead.com/quest=
Do: [QC605],Do,605,Singing Blue Shards,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=605
Do: [QC189],Do,189,Bloodscalp Ears,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=189
Finish the Bloodscalp ears now,Text,,,Stranglethorn Vale,,,,,Finish the Bloodscalp ears now,https://classic.wowhead.com/quest=
Do: [QC578],Do,578,The Stone of the Tides,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=578
Use your [H] Hearthstone.,UseHearthstone,,,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=
TurnIn: [QT605],Turnin,605,Singing Blue Shards,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=605
TurnIn: [QT201],Turnin,201,Investigate the Camp,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=201
TurnIn: [QT189],Turnin,189,,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=189
TurnIn: [QT213],Turnin,213,Hostile Takeover,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=213
TurnIn: [QT1182],Turnin,1182,Goblin Sponsorship,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=1182
TurnIn: [QT578],Turnin,578,The Stone of the Tides,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=578
Accept: [QA1183],Accept,1183,Goblin Sponsorship,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=1183
TurnIn: [QT575],Turnin,575,Supply and Demand,Stranglethorn Vale,,,,,,https://classic.wowhead.com/quest=575
Fly to [F Duskwood],Fly,,,Duskwood,,,,,,https://classic.wowhead.com/quest=
TurnIn: [QT228][O],TurninOptional,228,Mor'Ladim,Duskwood,,,,,,https://classic.wowhead.com/quest=228
Accept: [QA229][O],AcceptOptional,229,The Daughter Who Lived,Duskwood,,,,,,https://classic.wowhead.com/quest=229
TurnIn: [QT1041],Turnin,1041,The Caravan Road,Duskwood,,,,,,https://classic.wowhead.com/quest=1041
Accept: [QA1042],Accept,1042,The Carevin Family,Duskwood,,,,,,https://classic.wowhead.com/quest=1042
TurnIn: [QT229][O],TurninOptional,229,The Daughter Who Lived,Duskwood,,,,,,https://classic.wowhead.com/quest=229
TurnIn: [QT1042],Turnin,1042,The Carevin Family,Duskwood,,,,,,https://classic.wowhead.com/quest=1042
Accept: [QA1043],Accept,1043,The Scythe of Elune,Duskwood,,,,,,https://classic.wowhead.com/quest=1043
Do: [QC1043],Do,1043,The Scythe of Elune,Duskwood,,,,,,https://classic.wowhead.com/quest=1043
TurnIn: [QT1043],Turnin,1043,The Scythe of Elune,Duskwood,,,,,,https://classic.wowhead.com/quest=1043
Accept: [QA1044],Accept,1044,Answered Questions,Duskwood,,,,,,https://classic.wowhead.com/quest=1044
Fly to [F Stormwind City],Fly,,,Stormwind City,,,,,,https://classic.wowhead.com/quest=
Accept: [QA543][O],AcceptOptional,543,The Perenolde Tiara,Stormwind City,,,,,,https://classic.wowhead.com/quest=543
Accept: [QA690],Accept,690,Malin's Request,Ironforge,,,,,,https://classic.wowhead.com/quest=690
Fly to [F Ironforge],Fly,,,Ironforge,,,,,,https://classic.wowhead.com/quest=
TurnIn: [QT1457],Turnin,1457,The Karnitol Shipwreck,Ironforge,,,,,,https://classic.wowhead.com/quest=1457
Accept: [QA525],Accept,525,Further Mysteries,Ironforge,,,,,,https://classic.wowhead.com/quest=525
Accept: [QA707],Accept,707,Ironband Wants You!,Ironforge,,,,,,https://classic.wowhead.com/quest=707
Accept: [QA2398],Accept,2398,The Lost Dwarves,Ironforge,,,,,,https://classic.wowhead.com/quest=2398
Accept: [QA1050][O],AcceptOptional,1050,Mythology of the Titans,Ironforge,,,,,,https://classic.wowhead.com/quest=1050
Accept: [QA1360],Accept,1360,Reclaimed Treasures,Ironforge,,,,,,https://classic.wowhead.com/quest=1360
Fly to [F Hillsbrad Foothills],Fly,,,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=
Accept: [QA500],Accept,500,Crushridge Bounty,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=500
TurnIn: [QT525],Turnin,525,Further Mysteries,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=525
Accept: [QA537],Accept,537,Dark Council,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=537
Accept: [QA512],Accept,512,Noble Deaths,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=512
If youre in a groupe:EMPTY INVENTORY! Dungeon Farm ahead,Text,,,,,,,,If youre in a groupe:EMPTY INVENTORY! Dungeon Farm ahead,https://classic.wowhead.com/quest=
"Set your [H] to Hillsbrad Foothills at [G51.2,58.8Hillsbrad Foothills]",Hearthstone,,,Hillsbrad Foothills,"51.2,58.8",,,,,https://classic.wowhead.com/quest=
Do: [QC500],Do,500,Crushridge Bounty,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=500
(Whenever you can)Do: [QC543],DoOptional,543,The Perenolde Tiara,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=543
Do: [QC537],Do,537,Dark Council,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=537
Do: [QC512],Do,512,Noble Deaths,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=512
Grind in Scarlet Monastery till level [XP38 38],Grind,,,Scarlet Monastery,,,38,,,https://classic.wowhead.com/quest=
Use your [H] Hearthstone.,UseHearthstone,,,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=
TurnIn: [QT500],Turnin,500,Crushridge Bounty,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=500
TurnIn: [QT537],Turnin,537,Dark Council,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=537
TurnIn: [QT512],Turnin,512,Noble Deaths,Hillsbrad Foothills,,,,,,https://classic.wowhead.com/quest=512
Fly to [F Wetlands],Fly,,,Wetlands,,,,,,https://classic.wowhead.com/quest=
Accept: [QA1249],Accept,1249,The Missing Diplomat,Wetlands,,,,,,https://classic.wowhead.com/quest=1249
Do: [QC1249],Do,1249,The Missing Diplomat,Wetlands,,,,,,https://classic.wowhead.com/quest=1249
TurnIn: [QT1249],Turnin,1249,The Missing Diplomat,Wetlands,,,,,,https://classic.wowhead.com/quest=1249
